item_order,participantID,age,sex,list,itemID,item,is_correct,response,correctness,answeing_time,target_sentence_position,number_of_propositions,condition,plausibility,arithmetic,task,r10_equationID,r10_response,r10_rt,r20_equationID,r20_response,r20_rt,r30_equationID,r30_response,r30_rt,r40_equationID,r40_response,r40_rt,comment,r10_is_correct,r10_correctness,r20_is_correct,r20_correctness,r30_is_correct,r30_correctness,r40_is_correct,r40_correctness,eq_acc_trial,eq_n_trial
76,3214170,32,male,L,8581,421,J,F,0,5440,first,three,BenefactiveFor,implausible,1digit_2addition,dual,x3621,11,7395,x3622,7,3867,x3623,6,5503,*,NA,NA,NULL,11,1,7,1,6,1,NA,NA,1,3
91,3214170,32,male,L,8802,562,J,J,1,5501,third,three,ExperienerObject,plausible,1digit_2addition,dual,x4505,17,4354,x4506,11,6747,x4507,8,3627,*,NA,NA,NULL,17,1,11,1,8,1,NA,NA,1,3
78,3214170,32,male,L,8601,441,J,J,1,4103,second,three,BenefactiveFor,implausible,1digit_2addition,single,the,NA,NA,refugee.,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
72,3214170,32,male,L,12301,381,F,J,0,6609,first,three,BenefactiveDoubleObjectConstruction,implausible,1digit_2addition,single,know-it-all,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
96,3214170,32,male,L,12781,621,F,F,1,7981,first,three,ExperienerObject,implausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
36,3214170,32,male,L,11621,21,F,F,1,3840,third,three,Transitive,implausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
89,3214170,32,male,L,8782,542,J,J,1,4213,second,three,ExperienerSubject,implausible,1digit_2addition,noisy-single,x4425,NA,NA,x4426,NA,NA,x4427,NA,NA,*,NA,NA,NULL,7,NA,11,NA,13,NA,NA,NA,NA,0
84,3214170,32,male,L,12581,501,F,F,1,5037,third,three,ExperienerSubject,implausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
50,3214170,32,male,L,11841,161,F,J,0,5287,second,three,DoubleObjectConstruction,plausible,1digit_2addition,noisy-single,x6421,NA,NA,x6422,NA,NA,x6423,NA,NA,*,NA,NA,NULL,4,NA,10,NA,13,NA,NA,NA,NA,0
81,3214170,32,male,L,8542,462,J,J,1,4404,second,three,BenefactiveFor,plausible,1digit_2addition,single,the,NA,NA,flora.,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
48,3214170,32,male,L,11821,141,F,F,1,4178,first,three,Passive,implausible,1digit_2addition,single,poacher,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
54,3214170,32,male,L,8121,201,J,J,1,5152,second,three,DoubleObjectConstruction,implausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
66,3214170,32,male,L,8401,321,J,J,1,6683,first,three,BenefactiveDoubleObjectConstruction,implausible,1digit_2addition,single,jock,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
41,3214170,32,male,L,7822,62,J,J,1,5086,second,three,Transitive,implausible,1digit_2addition,noisy-single,x565,NA,NA,x566,NA,NA,x567,NA,NA,*,NA,NA,NULL,13,NA,6,NA,10,NA,NA,NA,NA,0
83,3214170,32,male,L,12562,482,F,F,1,2975,second,three,ExperienerSubject,implausible,1digit_2addition,noisy-single,x9325,NA,NA,x9326,NA,NA,x9327,NA,NA,*,NA,NA,NULL,2,NA,11,NA,5,NA,NA,NA,NA,0
67,3214170,32,male,L,8322,322,J,J,1,6444,third,three,BenefactiveDoubleObjectConstruction,plausible,1digit_2addition,dual,x2585,10,3772,x2586,3,3093,x2587,9,2704,*,NA,NA,NULL,10,1,3,1,9,1,NA,NA,1,3
57,3214170,32,male,L,8062,222,J,J,1,3724,second,three,DoubleObjectConstruction,plausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
61,3214170,32,male,L,12022,262,F,J,0,6048,second,three,DativeConstruction,plausible,1digit_2addition,dual,x7145,14,4775,x7146,13,3099,x7147,7,2824,*,NA,NA,NULL,14,1,13,1,7,1,NA,NA,1,3
56,3214170,32,male,L,8061,221,J,J,1,4401,second,three,DoubleObjectConstruction,plausible,1digit_2addition,noisy-single,x1521,NA,NA,x1522,NA,NA,x1523,NA,NA,*,NA,NA,NULL,16,NA,13,NA,13,NA,NA,NA,NA,0
59,3214170,32,male,L,12082,242,F,F,1,7603,second,three,DativeConstruction,implausible,1digit_2addition,noisy-single,x7385,NA,NA,x7386,NA,NA,x7387,NA,NA,*,NA,NA,NULL,10,NA,15,NA,9,NA,NA,NA,NA,0
62,3214170,32,male,L,12041,281,F,F,1,5324,third,three,DativeConstruction,plausible,1digit_2addition,noisy-single,x7221,NA,NA,x7222,NA,NA,x7223,NA,NA,*,NA,NA,NULL,17,NA,6,NA,11,NA,NA,NA,NA,0
44,3214170,32,male,L,7861,101,J,F,0,6152,first,three,Passive,plausible,1digit_2addition,noisy-single,x721,NA,NA,x722,NA,NA,x723,NA,NA,*,NA,NA,NULL,17,NA,6,NA,15,NA,NA,NA,NA,0
42,3214170,32,male,L,7921,81,J,J,1,6097,first,three,Passive,implausible,1digit_2addition,single,patrolman,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
37,3214170,32,male,L,11542,22,F,F,1,5958,second,three,Transitive,plausible,1digit_2addition,dual,x5225,10,6608,x5226,12,3010,x5227,7,4693,*,NA,NA,NULL,10,1,12,1,7,1,NA,NA,1,3
80,3214170,32,male,L,8541,461,J,J,1,5727,second,three,BenefactiveFor,plausible,1digit_2addition,noisy-single,x3461,NA,NA,x3462,NA,NA,x3463,NA,NA,*,NA,NA,NULL,2,NA,8,NA,10,NA,NA,NA,NA,0
58,3214170,32,male,L,12081,241,F,J,0,5750,second,three,DativeConstruction,implausible,1digit_2addition,dual,x7381,7,2889,x7382,2,2828,x7383,7,3203,*,NA,NA,NULL,7,1,2,1,7,1,NA,NA,1,3
34,3214170,32,male,L,11601,1,F,F,1,5207,second,three,Transitive,implausible,1digit_2addition,dual,x5461,8,3326,x5462,16,4369,x5463,12,3990,*,NA,NA,NULL,8,1,16,1,11,0,NA,NA,0.666666667,3
35,3214170,32,male,L,11602,2,F,F,1,4138,second,three,Transitive,implausible,1digit_2addition,noisy-single,x5465,NA,NA,x5466,NA,NA,x5467,NA,NA,*,NA,NA,NULL,10,NA,6,NA,11,NA,NA,NA,NA,0
86,3214170,32,male,L,12521,521,F,F,1,4296,third,three,ExperienerSubject,plausible,1digit_2addition,noisy-single,x9161,NA,NA,x9162,NA,NA,x9163,NA,NA,*,NA,NA,NULL,14,NA,9,NA,13,NA,NA,NA,NA,0
74,3214170,32,male,L,12321,401,F,F,1,5461,second,three,BenefactiveFor,plausible,1digit_2addition,noisy-single,x8361,NA,NA,x8362,NA,NA,x8363,NA,NA,*,NA,NA,NULL,11,NA,6,NA,13,NA,NA,NA,NA,0
75,3214170,32,male,L,12322,402,F,J,0,5513,second,three,BenefactiveFor,plausible,1digit_2addition,single,the,NA,NA,reverent.,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
38,3214170,32,male,L,11561,41,F,F,1,5542,third,three,Transitive,plausible,1digit_2addition,noisy-single,x5301,NA,NA,x5302,NA,NA,x5303,NA,NA,*,NA,NA,NULL,9,NA,10,NA,10,NA,NA,NA,NA,0
70,3214170,32,male,L,12281,361,F,F,1,5279,third,three,BenefactiveDoubleObjectConstruction,implausible,1digit_2addition,dual,x8201,13,5950,x8202,5,2502,x8203,14,3273,*,NA,NA,NULL,13,1,5,1,14,1,NA,NA,1,3
68,3214170,32,male,L,8341,341,J,No Response,0,1.77148E+12,first,three,BenefactiveDoubleObjectConstruction,plausible,1digit_2addition,noisy-single,x2661,NA,NA,x2662,NA,NA,x2663,NA,NA,*,NA,NA,NULL,8,NA,12,NA,13,NA,NA,NA,NA,0
87,3214170,32,male,L,12522,522,F,F,1,3210,third,three,ExperienerSubject,plausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
49,3214170,32,male,L,11742,142,F,F,1,4717,third,three,Passive,plausible,1digit_2addition,dual,x6025,10,4439,x6026,12,4877,x6027,8,6420,*,NA,NA,NULL,10,1,12,1,8,1,NA,NA,1,3
71,3214170,32,male,L,12282,362,F,F,0,10359,third,three,BenefactiveDoubleObjectConstruction,implausible,1digit_2addition,noisy-single,x8205,NA,NA,x8206,NA,NA,x8207,NA,NA,*,NA,NA,NULL,12,NA,11,NA,14,NA,NA,NA,NA,0
64,3214170,32,male,L,8301,301,J,J,1,7843,second,three,DativeConstruction,implausible,1digit_2addition,dual,x2501,6,3849,x2502,11,2957,x2503,13,3259,*,NA,NA,NULL,6,1,11,1,13,1,NA,NA,1,3
79,3214170,32,male,L,8522,442,J,J,1,5052,first,three,BenefactiveFor,plausible,1digit_2addition,dual,x3385,6,3599,x3386,11,1741,x3387,7,3483,*,NA,NA,NULL,6,1,11,1,5,0,NA,NA,0.666666667,3
55,3214170,32,male,L,8042,202,J,F,0,5561,first,three,DoubleObjectConstruction,plausible,1digit_2addition,dual,x1445,8,3296,x1446,6,2619,x1447,5,4273,*,NA,NA,NULL,8,1,6,1,5,1,NA,NA,1,3
90,3214170,32,male,L,8881,561,J,F,0,7363,first,three,ExperienerObject,implausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
47,3214170,32,male,L,11802,122,F,F,1,3763,third,three,Passive,implausible,1digit_2addition,noisy-single,x6265,NA,NA,x6266,NA,NA,x6267,NA,NA,*,NA,NA,NULL,14,NA,10,NA,6,NA,NA,NA,NA,0
40,3214170,32,male,L,7821,61,J,J,1,4629,second,three,Transitive,implausible,1digit_2addition,dual,x561,12,3547,x562,11,4362,x563,8,2750,*,NA,NA,NULL,12,1,11,1,8,1,NA,NA,1,3
77,3214170,32,male,L,8582,422,J,J,1,5406,first,three,BenefactiveFor,implausible,1digit_2addition,noisy-single,x3625,NA,NA,x3626,NA,NA,x3627,NA,NA,*,NA,NA,NULL,11,NA,15,NA,11,NA,NA,NA,NA,0
53,3214170,32,male,L,8102,182,J,J,1,8458,first,three,DoubleObjectConstruction,implausible,1digit_2addition,noisy-single,x1685,NA,NA,x1686,NA,NA,x1687,NA,NA,*,NA,NA,NULL,4,NA,3,NA,7,NA,NA,NA,NA,0
52,3214170,32,male,L,8101,181,J,J,1,6536,first,three,DoubleObjectConstruction,implausible,1digit_2addition,dual,x1681,14,3096,x1682,4,3111,x1683,11,3312,*,NA,NA,NULL,14,1,4,1,11,1,NA,NA,1,3
93,3214170,32,male,L,8822,582,J,J,1,5168,first,three,ExperienerObject,plausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
97,3214170,32,male,L,12702,622,F,F,1,4929,third,three,ExperienerObject,plausible,1digit_2addition,dual,x9885,14,6159,x9886,7,6837,x9887,15,2731,*,NA,NA,NULL,14,1,10,0,15,1,NA,NA,0.666666667,3
88,3214170,32,male,L,8781,541,J,F,0,6823,second,three,ExperienerSubject,implausible,1digit_2addition,dual,x4421,13,5767,x4422,10,2954,x4423,11,2793,*,NA,NA,NULL,13,1,10,1,11,1,NA,NA,1,3
69,3214170,32,male,L,8342,342,J,F,0,7298,first,three,BenefactiveDoubleObjectConstruction,plausible,1digit_2addition,single,usurper,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
43,3214170,32,male,L,7842,82,J,J,1,5946,third,three,Passive,plausible,1digit_2addition,dual,x645,14,3894,x646,11,3044,x647,9,3206,*,NA,NA,NULL,14,1,11,1,9,1,NA,NA,1,3
46,3214170,32,male,L,11801,121,F,J,0,3985,third,three,Passive,implausible,1digit_2addition,dual,x6261,8,3667,x6262,14,5299,x6263,12,8635,*,NA,NA,NULL,8,1,14,1,8,0,NA,NA,0.666666667,3
51,3214170,32,male,L,11842,162,F,J,0,8238,second,three,DoubleObjectConstruction,plausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
39,3214170,32,male,L,11562,42,F,F,1,4737,third,three,Transitive,plausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
85,3214170,32,male,L,12502,502,F,F,1,9063,second,three,ExperienerSubject,plausible,1digit_2addition,dual,x9085,17,3217,x9086,12,2592,x9087,11,2854,*,NA,NA,NULL,17,1,12,1,11,1,NA,NA,1,3
65,3214170,32,male,L,8302,302,J,J,1,4311,second,three,DativeConstruction,implausible,1digit_2addition,noisy-single,x2505,NA,NA,x2506,NA,NA,x2507,NA,NA,*,NA,NA,NULL,13,NA,6,NA,12,NA,NA,NA,NA,0
82,3214170,32,male,L,12561,481,F,F,1,9695,second,three,ExperienerSubject,implausible,1digit_2addition,dual,x9321,7,3044,x9322,12,4045,x9323,8,2654,*,NA,NA,NULL,7,1,12,1,8,1,NA,NA,1,3
95,3214170,32,male,L,12762,602,F,F,1,6907,third,three,ExperienerObject,implausible,1digit_2addition,noisy-single,x10125,NA,NA,x10126,NA,NA,x10127,NA,NA,*,NA,NA,NULL,15,NA,13,NA,11,NA,NA,NA,NA,0
94,3214170,32,male,L,12761,601,F,F,1,4514,third,three,ExperienerObject,implausible,1digit_2addition,dual,x10121,12,4074,x10122,12,3968,x10123,16,2565,*,NA,NA,NULL,12,1,13,0,16,1,NA,NA,0.666666667,3
60,3214170,32,male,L,12101,261,F,F,1,4146,third,three,DativeConstruction,implausible,1digit_2addition,single,the,NA,NA,money,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
68,32075097,28,female,F,12181,341,F,J,0,8118,first,three,BenefactiveDoubleObjectConstruction,plausible,1digit_2addition,noisy-single,x7801,NA,NA,x7802,NA,NA,x7803,NA,NA,*,NA,NA,NULL,10,NA,9,NA,10,NA,NA,NA,NA,0
94,32075097,28,female,F,8921,601,J,J,1,7153,third,three,ExperienerObject,implausible,1digit_2addition,dual,x4981,8,24738,x4982,16,13258,x4983,16,9325,*,NA,NA,NULL,8,1,16,1,16,1,NA,NA,1,3
88,32075097,28,female,F,12621,541,F,F,1,3647,second,three,ExperienerSubject,implausible,1digit_2addition,dual,x9561,9,11962,x9562,11,3481,x9563,16,3385,*,NA,NA,NULL,9,1,11,1,16,1,NA,NA,1,3
35,32075097,28,female,F,7762,2,J,J,1,4894,second,three,Transitive,implausible,1digit_2addition,noisy-single,x325,NA,NA,x326,NA,NA,x327,NA,NA,*,NA,NA,NULL,7,NA,3,NA,12,NA,NA,NA,NA,0
55,32075097,28,female,F,11882,202,F,J,0,2386,first,three,DoubleObjectConstruction,plausible,1digit_2addition,dual,x6585,11,3596,x6586,7,2653,x6587,12,4072,*,NA,NA,NULL,11,1,7,1,12,1,NA,NA,1,3
89,32075097,28,female,F,12622,542,F,J,0,1.77148E+12,second,three,ExperienerSubject,implausible,1digit_2addition,noisy-single,x9565,NA,NA,x9566,NA,NA,x9567,NA,NA,*,NA,NA,NULL,9,NA,6,NA,15,NA,NA,NA,NA,0
73,32075097,28,female,F,8382,382,J,J,1,5718,third,three,BenefactiveDoubleObjectConstruction,plausible,1digit_2addition,dual,x2825,7,5101,x2826,12,9309,x2827,7,2773,*,NA,NA,NULL,8,0,12,1,7,1,NA,NA,0.666666667,3
78,32075097,28,female,F,12441,441,F,J,0,3378,second,three,BenefactiveFor,implausible,1digit_2addition,single,the,NA,NA,jock.,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
56,32075097,28,female,F,11901,221,F,J,0,2937,second,three,DoubleObjectConstruction,plausible,1digit_2addition,noisy-single,x6661,NA,NA,x6662,NA,NA,x6663,NA,NA,*,NA,NA,NULL,11,NA,15,NA,15,NA,NA,NA,NA,0
87,32075097,28,female,F,8682,522,J,J,1,1811,third,three,ExperienerSubject,plausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
74,32075097,28,female,F,8481,401,J,J,1,2793,second,three,BenefactiveFor,plausible,1digit_2addition,noisy-single,x3221,NA,NA,x3222,NA,NA,x3223,NA,NA,*,NA,NA,NULL,6,NA,4,NA,8,NA,NA,NA,NA,0
95,32075097,28,female,F,8922,602,J,J,1,1263,third,three,ExperienerObject,implausible,1digit_2addition,noisy-single,x4985,NA,NA,x4986,NA,NA,x4987,NA,NA,*,NA,NA,NULL,17,NA,9,NA,17,NA,NA,NA,NA,0
53,32075097,28,female,F,11942,182,F,J,0,3688,first,three,DoubleObjectConstruction,implausible,1digit_2addition,noisy-single,x6825,NA,NA,x6826,NA,NA,x6827,NA,NA,*,NA,NA,NULL,14,NA,18,NA,10,NA,NA,NA,NA,0
36,32075097,28,female,F,7781,21,J,J,1,1562,third,three,Transitive,implausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
60,32075097,28,female,F,8261,261,J,J,1,2413,third,three,DativeConstruction,implausible,1digit_2addition,single,the,NA,NA,money,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
64,32075097,28,female,F,12141,301,F,F,1,7802,second,three,DativeConstruction,implausible,1digit_2addition,dual,x7641,11,5452,x7642,8,2999,x7643,10,3194,*,NA,NA,NULL,11,1,8,1,10,1,NA,NA,1,3
34,32075097,28,female,F,7761,1,J,J,1,5667,second,three,Transitive,implausible,1digit_2addition,dual,x321,10,4144,x322,11,2646,x323,7,2736,*,NA,NA,NULL,10,1,11,1,10,0,NA,NA,0.666666667,3
40,32075097,28,female,F,11661,61,F,F,1,2237,second,three,Transitive,implausible,1digit_2addition,dual,x5701,10,2827,x5702,9,1923,x5703,16,3637,*,NA,NA,NULL,10,1,9,1,16,1,NA,NA,1,3
81,32075097,28,female,F,12382,462,F,J,0,2425,second,three,BenefactiveFor,plausible,1digit_2addition,single,the,NA,NA,milkman.,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
86,32075097,28,female,F,8681,521,J,J,1,1415,third,three,ExperienerSubject,plausible,1digit_2addition,noisy-single,x4021,NA,NA,x4022,NA,NA,x4023,NA,NA,*,NA,NA,NULL,6,NA,10,NA,3,NA,NA,NA,NA,0
39,32075097,28,female,F,7722,42,J,J,1,977,third,three,Transitive,plausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
58,32075097,28,female,F,8241,241,J,J,1,3038,second,three,DativeConstruction,implausible,1digit_2addition,dual,x2241,3,2832,x2242,3,3551,x2243,12,3297,*,NA,NA,NULL,3,1,3,1,12,1,NA,NA,1,3
67,32075097,28,female,F,12162,322,F,J,0,5066,third,three,BenefactiveDoubleObjectConstruction,plausible,1digit_2addition,dual,x7725,9,2565,x7726,15,3676,x7727,11,3185,*,NA,NA,NULL,9,1,15,1,11,1,NA,NA,1,3
61,32075097,28,female,F,8182,262,J,F,0,2532,second,three,DativeConstruction,plausible,1digit_2addition,dual,x2005,9,2286,x2006,3,2879,x2007,3,2182,*,NA,NA,NULL,9,1,3,1,10,0,NA,NA,0.666666667,3
96,32075097,28,female,F,8941,621,J,J,1,8756,first,three,ExperienerObject,implausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
37,32075097,28,female,F,7702,22,J,J,1,3145,second,three,Transitive,plausible,1digit_2addition,dual,x85,11,3243,x86,12,2807,x87,6,2523,*,NA,NA,NULL,11,1,12,1,6,1,NA,NA,1,3
70,32075097,28,female,F,8441,361,J,J,1,1348,third,three,BenefactiveDoubleObjectConstruction,implausible,1digit_2addition,dual,x3061,4,2580,x3062,17,8297,x3063,6,2309,*,NA,NA,NULL,4,1,17,1,6,1,NA,NA,1,3
77,32075097,28,female,F,12422,422,F,No Response,0,1.77148E+12,first,three,BenefactiveFor,implausible,1digit_2addition,noisy-single,x8765,NA,NA,x8766,NA,NA,x8767,NA,NA,*,NA,NA,NULL,6,NA,10,NA,6,NA,NA,NA,NA,0
50,32075097,28,female,F,8001,161,J,J,1,2181,second,three,DoubleObjectConstruction,plausible,1digit_2addition,noisy-single,x1281,NA,NA,x1282,NA,NA,x1283,NA,NA,*,NA,NA,NULL,13,NA,14,NA,10,NA,NA,NA,NA,0
76,32075097,28,female,F,12421,421,F,F,1,7535,first,three,BenefactiveFor,implausible,1digit_2addition,dual,x8761,13,2618,x8762,10,5433,x8763,13,5220,*,NA,NA,NULL,13,1,10,1,13,1,NA,NA,1,3
85,32075097,28,female,F,8662,502,J,F,0,2695,second,three,ExperienerSubject,plausible,1digit_2addition,dual,x3945,16,3543,x3946,13,3662,x3947,10,3322,*,NA,NA,NULL,16,1,18,0,10,1,NA,NA,0.666666667,3
42,32075097,28,female,F,11761,81,F,J,0,1690,first,three,Passive,implausible,1digit_2addition,single,hunter,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
72,32075097,28,female,F,8461,381,J,J,1,2401,first,three,BenefactiveDoubleObjectConstruction,implausible,1digit_2addition,single,figure-skater,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
80,32075097,28,female,F,12381,461,F,F,1,4727,second,three,BenefactiveFor,plausible,1digit_2addition,noisy-single,x8601,NA,NA,x8602,NA,NA,x8603,NA,NA,*,NA,NA,NULL,11,NA,17,NA,8,NA,NA,NA,NA,0
38,32075097,28,female,F,7721,41,J,J,1,1229,third,three,Transitive,plausible,1digit_2addition,noisy-single,x161,NA,NA,x162,NA,NA,x163,NA,NA,*,NA,NA,NULL,14,NA,16,NA,10,NA,NA,NA,NA,0
69,32075097,28,female,F,12182,342,F,J,0,2371,first,three,BenefactiveDoubleObjectConstruction,plausible,1digit_2addition,single,arbitrator,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
71,32075097,28,female,F,8442,362,J,J,1,2410,third,three,BenefactiveDoubleObjectConstruction,implausible,1digit_2addition,noisy-single,x3065,NA,NA,x3066,NA,NA,x3067,NA,NA,*,NA,NA,NULL,12,NA,10,NA,10,NA,NA,NA,NA,0
41,32075097,28,female,F,11662,62,F,F,1,3578,second,three,Transitive,implausible,1digit_2addition,noisy-single,x5705,NA,NA,x5706,NA,NA,x5707,NA,NA,*,NA,NA,NULL,8,NA,12,NA,11,NA,NA,NA,NA,0
84,32075097,28,female,F,8741,501,J,J,1,1804,third,three,ExperienerSubject,implausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
44,32075097,28,female,F,11701,101,F,F,1,2665,first,three,Passive,plausible,1digit_2addition,noisy-single,x5861,NA,NA,x5862,NA,NA,x5863,NA,NA,*,NA,NA,NULL,7,NA,10,NA,10,NA,NA,NA,NA,0
62,32075097,28,female,F,8201,281,J,J,1,1429,third,three,DativeConstruction,plausible,1digit_2addition,noisy-single,x2081,NA,NA,x2082,NA,NA,x2083,NA,NA,*,NA,NA,NULL,9,NA,2,NA,10,NA,NA,NA,NA,0
52,32075097,28,female,F,11941,181,F,F,1,4162,first,three,DoubleObjectConstruction,implausible,1digit_2addition,dual,x6821,11,3080,x6822,13,4326,x6823,9,4185,*,NA,NA,NULL,11,1,16,0,9,1,NA,NA,0.666666667,3
90,32075097,28,female,F,12721,561,F,J,0,2918,first,three,ExperienerObject,implausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
63,32075097,28,female,F,8202,282,J,J,1,1799,third,three,DativeConstruction,plausible,1digit_2addition,single,the,NA,NA,students.,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
79,32075097,28,female,F,12362,442,F,J,0,4653,first,three,BenefactiveFor,plausible,1digit_2addition,dual,x8525,6,2694,x8526,9,4253,x8527,8,2640,*,NA,NA,NULL,6,1,9,1,8,1,NA,NA,1,3
66,32075097,28,female,F,12241,321,F,J,0,1620,first,three,BenefactiveDoubleObjectConstruction,implausible,1digit_2addition,single,motorcyclist,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
93,32075097,28,female,F,12662,582,F,F,1,7225,first,three,ExperienerObject,plausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
75,32075097,28,female,F,8482,402,J,J,1,1777,second,three,BenefactiveFor,plausible,1digit_2addition,single,the,NA,NA,opportunist.,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
49,32075097,28,female,F,7902,142,J,J,1,2250,third,three,Passive,plausible,1digit_2addition,dual,x885,8,2919,x886,10,2773,x887,11,2975,*,NA,NA,NULL,8,1,10,1,11,1,NA,NA,1,3
91,32075097,28,female,F,12642,562,F,F,1,3153,third,three,ExperienerObject,plausible,1digit_2addition,dual,x9645,3,3150,x9646,14,2923,x9647,10,2578,*,NA,NA,NULL,3,1,14,1,10,1,NA,NA,1,3
97,32075097,28,female,F,8862,622,J,J,1,1281,third,three,ExperienerObject,plausible,1digit_2addition,dual,x4745,8,2420,x4746,11,2668,x4747,7,2197,*,NA,NA,NULL,8,1,11,1,7,1,NA,NA,1,3
45,32075097,28,female,F,11702,102,F,J,0,1391,first,three,Passive,plausible,1digit_2addition,single,striker,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
57,32075097,28,female,F,11902,222,F,J,0,3058,second,three,DoubleObjectConstruction,plausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
54,32075097,28,female,F,11961,201,F,J,0,1704,second,three,DoubleObjectConstruction,implausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
