item_order,participantID,age,sex,list,itemID,item,is_correct,response,correctness,answeing_time,target_sentence_position,number_of_propositions,condition,plausibility,arithmetic,task,r10_equationID,r10_response,r10_rt,r20_equationID,r20_response,r20_rt,r30_equationID,r30_response,r30_rt,r40_equationID,r40_response,r40_rt,comment,r10_is_correct,r10_correctness,r20_is_correct,r20_correctness,r30_is_correct,r30_correctness,r40_is_correct,r40_correctness,eq_acc_trial,eq_n_trial
35,65926614,46,female,I,11522,2,F,F,1,1.77147E+12,first,three,Transitive,plausible,1digit_2addition,noisy_single_task,x5145,NA,NA,x5146,NA,NA,x5147,NA,NA,*,NA,NA,NULL,8,NA,4,NA,10,NA,NA,NA,NA,0
60,65926614,46,female,I,12021,261,F,F,1,1.77147E+12,second,three,DativeConstruction,plausible,1digit_2addition,single_task,the,NA,NA,webmaster.,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
45,65926614,46,female,I,11782,102,F,F,1,1.77147E+12,second,three,Passive,implausible,1digit_2addition,single_task,knocked,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
62,65926614,46,female,I,8281,281,J,J,1,5300,first,three,DativeConstruction,implausible,1digit_2addition,noisy_single_task,x2421,NA,NA,x2422,NA,NA,x2423,NA,NA,*,NA,NA,NULL,16,NA,6,NA,13,NA,NA,NA,NA,0
64,65926614,46,female,I,8221,301,J,J,1,1.77147E+12,first,three,DativeConstruction,plausible,1digit_2addition,dual_task,x2161,5,5997,x2162,13,3143,x2163,12,3013,*,NA,NA,NULL,5,1,13,1,12,1,NA,NA,1,3
47,65926614,46,female,I,11722,122,F,F,1,1.77147E+12,second,three,Passive,plausible,1digit_2addition,noisy_single_task,x5945,NA,NA,x5946,NA,NA,x5947,NA,NA,*,NA,NA,NULL,7,NA,5,NA,10,NA,NA,NA,NA,0
44,65926614,46,female,I,11781,101,F,F,1,1.77147E+12,second,three,Passive,implausible,1digit_2addition,noisy_single_task,x6181,NA,NA,x6182,NA,NA,x6183,NA,NA,*,NA,NA,NULL,17,NA,6,NA,5,NA,NA,NA,NA,0
46,65926614,46,female,I,11721,121,F,F,1,1.77147E+12,second,three,Passive,plausible,1digit_2addition,dual_task,x5941,14,3173,x5942,11,2718,x5943,10,3036,*,NA,NA,NULL,14,1,11,1,10,1,NA,NA,1,3
88,65926614,46,female,I,8701,541,J,J,1,1.77147E+12,first,three,ExperienerSubject,plausible,1digit_2addition,dual_task,x4101,16,7757,x4102,15,3447,x4103,16,2979,*,NA,NA,NULL,16,1,15,1,16,1,NA,NA,1,3
43,65926614,46,female,I,11762,82,F,J,0,1.77147E+12,first,three,Passive,implausible,1digit_2addition,dual_task,x6105,10,4086,x6106,8,2676,x6107,15,6550,*,NA,NA,NULL,10,1,8,1,15,1,NA,NA,1,3
38,65926614,46,female,I,7801,41,J,J,1,1.77147E+12,first,three,Transitive,implausible,1digit_2addition,noisy_single_task,x481,NA,NA,x482,NA,NA,x483,NA,NA,*,NA,NA,NULL,10,NA,11,NA,11,NA,NA,NA,NA,0
63,65926614,46,female,I,8282,282,J,J,1,1.77147E+12,first,three,DativeConstruction,implausible,1digit_2addition,single_task,the,NA,NA,extremist.,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
49,65926614,46,female,I,7982,142,J,J,1,1.77147E+12,first,three,Passive,implausible,1digit_2addition,dual_task,x1205,4,2461,x1206,7,2206,x1207,14,2511,*,NA,NA,NULL,4,1,7,1,14,1,NA,NA,1,3
40,65926614,46,female,I,7741,61,J,J,1,1.77147E+12,first,three,Transitive,plausible,1digit_2addition,dual_task,x241,7,4218,x242,15,6940,x243,11,2466,*,NA,NA,NULL,7,1,15,1,11,1,NA,NA,1,3
58,65926614,46,female,I,12001,241,F,J,0,1.77147E+12,first,three,DativeConstruction,plausible,1digit_2addition,dual_task,x7061,12,2647,x7062,15,2996,x7063,13,2686,*,NA,NA,NULL,12,1,15,1,13,1,NA,NA,1,3
86,65926614,46,female,I,8761,521,J,J,1,1.77147E+12,first,three,ExperienerSubject,implausible,1digit_2addition,noisy_single_task,x4341,NA,NA,x4342,NA,NA,x4343,NA,NA,*,NA,NA,NULL,13,NA,6,NA,11,NA,NA,NA,NA,0
34,65926614,46,female,I,11521,1,F,J,0,1.77147E+12,first,three,Transitive,plausible,1digit_2addition,dual_task,x5141,10,3285,x5142,14,2906,x5143,11,2552,*,NA,NA,NULL,10,1,14,1,11,1,NA,NA,1,3
59,65926614,46,female,I,12002,242,F,J,0,1.77147E+12,first,three,DativeConstruction,plausible,1digit_2addition,noisy_single_task,x7065,NA,NA,x7066,NA,NA,x7067,NA,NA,*,11,10325,NULL,11,NA,13,NA,10,NA,NA,NA,NA,0
41,65926614,46,female,I,7742,62,J,F,0,5673,first,three,Transitive,plausible,1digit_2addition,noisy_single_task,x245,NA,NA,x246,NA,NA,x247,NA,NA,*,11,10325,NULL,9,NA,7,NA,6,NA,NA,NA,NA,0
89,88919230,26,female,K,8782,542,J,F,0,2715,second,three,ExperienerSubject,implausible,1digit_2addition,single_task,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
61,88919230,26,female,K,12022,262,F,J,0,3079,second,three,DativeConstruction,plausible,1digit_2addition,noisy_single_task,x7145,NA,NA,x7146,NA,NA,x7147,NA,NA,*,NA,NA,NULL,14,NA,13,NA,7,NA,NA,NA,NA,0
41,88919230,26,female,K,7822,62,J,J,1,1928,second,three,Transitive,implausible,1digit_2addition,single_task,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
65,88919230,26,female,K,8302,302,J,J,1,3226,second,three,DativeConstruction,implausible,1digit_2addition,single_task,the,NA,NA,pastor.,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
43,88919230,26,female,K,7842,82,J,J,1,1485,third,three,Passive,plausible,1digit_2addition,noisy_single_task,x645,NA,NA,x646,NA,NA,x647,NA,NA,*,NA,NA,NULL,14,NA,11,NA,9,NA,NA,NA,NA,0
59,88919230,26,female,K,12082,242,F,J,0,5465,second,three,DativeConstruction,implausible,1digit_2addition,single_task,the,NA,NA,protagonist.,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
38,88919230,26,female,K,11561,41,F,F,1,2370,third,three,Transitive,plausible,1digit_2addition,single_task,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
36,88919230,26,female,K,11541,21,F,F,1,2937,second,three,Transitive,plausible,1digit_2addition,dual_task,x5221,14,3188,x5222,13,3772,x5223,12,2176,*,NA,NA,NULL,14,1,13,1,12,1,NA,NA,1,3
44,88919230,26,female,K,7861,101,J,J,1,2151,first,three,Passive,plausible,1digit_2addition,single_task,art,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
40,88919230,26,female,K,7821,61,J,J,1,1944,second,three,Transitive,implausible,1digit_2addition,noisy_single_task,x561,NA,NA,x562,NA,NA,x563,NA,NA,*,NA,NA,NULL,12,NA,11,NA,8,NA,NA,NA,NA,0
87,88919230,26,female,K,8762,522,J,F,0,2702,first,three,ExperienerSubject,implausible,1digit_2addition,dual_task,x4345,7,1906,x4346,18,2098,x4347,11,2543,*,NA,NA,NULL,7,1,18,1,11,1,NA,NA,1,3
84,88919230,26,female,K,12501,501,F,J,0,3242,second,three,ExperienerSubject,plausible,1digit_2addition,dual_task,x9081,5,1507,x9082,10,1972,x9083,10,2574,*,NA,NA,NULL,5,1,10,1,10,1,NA,NA,1,3
46,88919230,26,female,K,11801,121,F,F,1,1904,third,three,Passive,implausible,1digit_2addition,noisy_single_task,x6261,NA,NA,x6262,NA,NA,x6263,NA,NA,*,NA,NA,NULL,8,NA,14,NA,8,NA,NA,NA,NA,0
45,88919230,26,female,K,11782,102,F,J,0,2381,second,three,Passive,implausible,1digit_2addition,dual_task,x6185,16,5311,x6186,6,1935,x6187,13,6144,*,NA,NA,NULL,16,1,6,1,13,1,NA,NA,1,3
35,88919230,26,female,K,11602,2,F,F,1,2540,second,three,Transitive,implausible,1digit_2addition,single_task,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
82,88919230,26,female,K,12561,481,F,F,1,1886,second,three,ExperienerSubject,implausible,1digit_2addition,noisy_single_task,x9321,NA,NA,x9322,NA,NA,x9323,NA,NA,*,NA,NA,NULL,7,NA,12,NA,8,NA,NA,NA,NA,0
86,88919230,26,female,K,12521,521,F,F,1,1781,third,three,ExperienerSubject,plausible,1digit_2addition,single_task,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
85,88919230,26,female,K,12502,502,F,F,1,3589,second,three,ExperienerSubject,plausible,1digit_2addition,noisy_single_task,x9085,NA,NA,x9086,NA,NA,x9087,NA,NA,*,NA,NA,NULL,17,NA,12,NA,11,NA,NA,NA,NA,0
88,88919230,26,female,K,8781,541,J,J,1,1884,second,three,ExperienerSubject,implausible,1digit_2addition,noisy_single_task,x4421,NA,NA,x4422,NA,NA,x4423,NA,NA,*,NA,NA,NULL,13,NA,10,NA,11,NA,NA,NA,NA,0
62,88919230,26,female,K,12041,281,F,F,1,3967,third,three,DativeConstruction,plausible,1digit_2addition,single_task,the,NA,NA,department.,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
47,88919230,26,female,K,11802,122,F,F,1,4086,third,three,Passive,implausible,1digit_2addition,single_task,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
60,88919230,26,female,K,12021,261,F,J,0,4871,second,three,DativeConstruction,plausible,1digit_2addition,dual_task,x7141,11,4759,x7142,9,1758,x7143,16,2440,*,NA,NA,NULL,11,1,9,1,16,1,NA,NA,1,3
83,88919230,26,female,K,12562,482,F,F,1,2623,second,three,ExperienerSubject,implausible,1digit_2addition,single_task,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
64,88919230,26,female,K,8301,301,J,J,1,2381,second,three,DativeConstruction,implausible,1digit_2addition,noisy_single_task,x2501,NA,NA,x2502,NA,NA,x2503,NA,NA,*,NA,NA,NULL,6,NA,11,NA,13,NA,NA,NA,NA,0
58,88919230,26,female,K,12081,241,F,J,0,2253,second,three,DativeConstruction,implausible,1digit_2addition,noisy_single_task,x7381,NA,NA,x7382,NA,NA,x7383,NA,NA,*,NA,NA,NULL,7,NA,2,NA,7,NA,NA,NA,NA,0
49,88919230,26,female,K,11742,142,F,F,1,2302,third,three,Passive,plausible,1digit_2addition,noisy_single_task,x6025,NA,NA,x6026,NA,NA,x6027,NA,NA,*,NA,NA,NULL,10,NA,12,NA,8,NA,NA,NA,NA,0
48,88919230,26,female,K,11741,141,F,F,1,2865,third,three,Passive,plausible,1digit_2addition,dual_task,x6021,5,2144,x6022,15,2521,x6023,10,2381,*,NA,NA,NULL,5,1,15,1,10,1,NA,NA,1,3
34,88919230,26,female,K,11601,1,F,J,0,3190,second,three,Transitive,implausible,1digit_2addition,noisy_single_task,x5461,NA,NA,x5462,NA,NA,x5463,NA,NA,*,NA,NA,NULL,8,NA,16,NA,11,NA,NA,NA,NA,0
37,88919230,26,female,K,11542,22,F,F,1,2389,second,three,Transitive,plausible,1digit_2addition,noisy_single_task,x5225,NA,NA,x5226,NA,NA,x5227,NA,NA,*,NA,NA,NULL,10,NA,12,NA,7,NA,NA,NA,NA,0
63,88919230,26,female,K,8282,282,J,J,1,1730,first,three,DativeConstruction,implausible,1digit_2addition,dual_task,x2425,7,1695,x2426,4,2216,x2427,12,1860,*,NA,NA,NULL,7,1,4,1,12,1,NA,NA,1,3
63,3214170,32,male,L,12042,282,F,F,1,4551,third,three,DativeConstruction,plausible,1digit_2addition,single_task,the,NA,NA,students.,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
45,3214170,32,male,L,7862,102,J,J,1,4342,first,three,Passive,plausible,1digit_2addition,single_task,character,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
36,3214170,32,male,L,11621,21,F,F,1,3840,third,three,Transitive,implausible,1digit_2addition,single_task,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
89,3214170,32,male,L,8782,542,J,J,1,4213,second,three,ExperienerSubject,implausible,1digit_2addition,noisy_single_task,x4425,NA,NA,x4426,NA,NA,x4427,NA,NA,*,NA,NA,NULL,7,NA,11,NA,13,NA,NA,NA,NA,0
84,3214170,32,male,L,12581,501,F,F,1,5037,third,three,ExperienerSubject,implausible,1digit_2addition,single_task,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
48,3214170,32,male,L,11821,141,F,F,1,4178,first,three,Passive,implausible,1digit_2addition,single_task,poacher,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
41,3214170,32,male,L,7822,62,J,J,1,5086,second,three,Transitive,implausible,1digit_2addition,noisy_single_task,x565,NA,NA,x566,NA,NA,x567,NA,NA,*,NA,NA,NULL,13,NA,6,NA,10,NA,NA,NA,NA,0
83,3214170,32,male,L,12562,482,F,F,1,2975,second,three,ExperienerSubject,implausible,1digit_2addition,noisy_single_task,x9325,NA,NA,x9326,NA,NA,x9327,NA,NA,*,NA,NA,NULL,2,NA,11,NA,5,NA,NA,NA,NA,0
61,3214170,32,male,L,12022,262,F,J,0,6048,second,three,DativeConstruction,plausible,1digit_2addition,dual_task,x7145,14,4775,x7146,13,3099,x7147,7,2824,*,NA,NA,NULL,14,1,13,1,7,1,NA,NA,1,3
59,3214170,32,male,L,12082,242,F,F,1,7603,second,three,DativeConstruction,implausible,1digit_2addition,noisy_single_task,x7385,NA,NA,x7386,NA,NA,x7387,NA,NA,*,NA,NA,NULL,10,NA,15,NA,9,NA,NA,NA,NA,0
62,3214170,32,male,L,12041,281,F,F,1,5324,third,three,DativeConstruction,plausible,1digit_2addition,noisy_single_task,x7221,NA,NA,x7222,NA,NA,x7223,NA,NA,*,NA,NA,NULL,17,NA,6,NA,11,NA,NA,NA,NA,0
44,3214170,32,male,L,7861,101,J,F,0,6152,first,three,Passive,plausible,1digit_2addition,noisy_single_task,x721,NA,NA,x722,NA,NA,x723,NA,NA,*,NA,NA,NULL,17,NA,6,NA,15,NA,NA,NA,NA,0
42,3214170,32,male,L,7921,81,J,J,1,6097,first,three,Passive,implausible,1digit_2addition,single_task,patrolman,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
37,3214170,32,male,L,11542,22,F,F,1,5958,second,three,Transitive,plausible,1digit_2addition,dual_task,x5225,10,6608,x5226,12,3010,x5227,7,4693,*,NA,NA,NULL,10,1,12,1,7,1,NA,NA,1,3
58,3214170,32,male,L,12081,241,F,J,0,5750,second,three,DativeConstruction,implausible,1digit_2addition,dual_task,x7381,7,2889,x7382,2,2828,x7383,7,3203,*,NA,NA,NULL,7,1,2,1,7,1,NA,NA,1,3
35,3214170,32,male,L,11602,2,F,F,1,4138,second,three,Transitive,implausible,1digit_2addition,noisy_single_task,x5465,NA,NA,x5466,NA,NA,x5467,NA,NA,*,NA,NA,NULL,10,NA,6,NA,11,NA,NA,NA,NA,0
86,3214170,32,male,L,12521,521,F,F,1,4296,third,three,ExperienerSubject,plausible,1digit_2addition,noisy_single_task,x9161,NA,NA,x9162,NA,NA,x9163,NA,NA,*,NA,NA,NULL,14,NA,9,NA,13,NA,NA,NA,NA,0
38,3214170,32,male,L,11561,41,F,F,1,5542,third,three,Transitive,plausible,1digit_2addition,noisy_single_task,x5301,NA,NA,x5302,NA,NA,x5303,NA,NA,*,NA,NA,NULL,9,NA,10,NA,10,NA,NA,NA,NA,0
87,3214170,32,male,L,12522,522,F,F,1,3210,third,three,ExperienerSubject,plausible,1digit_2addition,single_task,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
49,3214170,32,male,L,11742,142,F,F,1,4717,third,three,Passive,plausible,1digit_2addition,dual_task,x6025,10,4439,x6026,12,4877,x6027,8,6420,*,NA,NA,NULL,10,1,12,1,8,1,NA,NA,1,3
64,3214170,32,male,L,8301,301,J,J,1,7843,second,three,DativeConstruction,implausible,1digit_2addition,dual_task,x2501,6,3849,x2502,11,2957,x2503,13,3259,*,NA,NA,NULL,6,1,11,1,13,1,NA,NA,1,3
47,3214170,32,male,L,11802,122,F,F,1,3763,third,three,Passive,implausible,1digit_2addition,noisy_single_task,x6265,NA,NA,x6266,NA,NA,x6267,NA,NA,*,NA,NA,NULL,14,NA,10,NA,6,NA,NA,NA,NA,0
40,3214170,32,male,L,7821,61,J,J,1,4629,second,three,Transitive,implausible,1digit_2addition,dual_task,x561,12,3547,x562,11,4362,x563,8,2750,*,NA,NA,NULL,12,1,11,1,8,1,NA,NA,1,3
88,3214170,32,male,L,8781,541,J,F,0,6823,second,three,ExperienerSubject,implausible,1digit_2addition,dual_task,x4421,13,5767,x4422,10,2954,x4423,11,2793,*,NA,NA,NULL,13,1,10,1,11,1,NA,NA,1,3
43,3214170,32,male,L,7842,82,J,J,1,5946,third,three,Passive,plausible,1digit_2addition,dual_task,x645,14,3894,x646,11,3044,x647,9,3206,*,NA,NA,NULL,14,1,11,1,9,1,NA,NA,1,3
39,3214170,32,male,L,11562,42,F,F,1,4737,third,three,Transitive,plausible,1digit_2addition,single_task,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
85,3214170,32,male,L,12502,502,F,F,1,9063,second,three,ExperienerSubject,plausible,1digit_2addition,dual_task,x9085,17,3217,x9086,12,2592,x9087,11,2854,*,NA,NA,NULL,17,1,12,1,11,1,NA,NA,1,3
65,3214170,32,male,L,8302,302,J,J,1,4311,second,three,DativeConstruction,implausible,1digit_2addition,noisy_single_task,x2505,NA,NA,x2506,NA,NA,x2507,NA,NA,*,NA,NA,NULL,13,NA,6,NA,12,NA,NA,NA,NA,0
82,3214170,32,male,L,12561,481,F,F,1,9695,second,three,ExperienerSubject,implausible,1digit_2addition,dual_task,x9321,7,3044,x9322,12,4045,x9323,8,2654,*,NA,NA,NULL,7,1,12,1,8,1,NA,NA,1,3
60,3214170,32,male,L,12101,261,F,F,1,4146,third,three,DativeConstruction,implausible,1digit_2addition,single_task,the,NA,NA,money,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
