ItemID,Context,sentence_with_equations,Question,Correct_answer,Target_sentence_position,Number_of_propositions,Condition,plausibility
12172,The locksmith assuaged the auditor when the infantryman quized the optometrist after the artist painted the niece the picture.,The 7 locksmith + assuaged 5 the = auditor x15445 when 4 the + infantryman 2 quized = the x15446 optometrist 2 after + the 6 artist = painted x15447 the 9 niece + the 7 picture.,Did the artist paint the picture the niece?,No,third,three,BenefactiveDoubleObjectConstruction,plausible
12173,The wench raved the heretic because the oracle defended the patriot and the florist picked the kid the flower.,The 1 wench + raved 6 the = heretic x15449 because 6 the + oracle 5 defended = the x15450 patriot 4 and + the 1 florist = picked x15451 the 8 kid + the 3 flower.,Did the florist pick the flower the kid?,No,third,three,BenefactiveDoubleObjectConstruction,plausible
12174,The importer smacked the security because the idiot fighted the usher but the chef prepared the guest the meal.,The 2 importer + smacked 4 the = security x15453 because 6 the + idiot 5 fighted = the x15454 usher 9 but + the 3 chef = prepared x15455 the 4 guest + the 6 meal.,Did the chef prepare the meal the guest?,No,third,three,BenefactiveDoubleObjectConstruction,plausible
12175,The homeless deceived the sergeant because the waitress awaited the shortstop when the landlord rented the cousin the movie.,The 6 homeless + deceived 8 the = sergeant x15457 because 6 the + waitress 7 awaited = the x15458 shortstop 4 when + the 6 landlord = rented x15459 the 1 cousin + the 3 movie.,Did the landlord rent the movie the cousin?,No,third,three,BenefactiveDoubleObjectConstruction,plausible
12176,The stranger pinched the storekeeper because the american inspired the barrister after the organizer reserved the parent the seat.,The 1 stranger + pinched 7 the = storekeeper x15461 because 6 the + american 7 inspired = the x15462 barrister 8 after + the 9 organizer = reserved x15463 the 7 parent + the 6 seat.,Did the organizer reserve the seat the parent?,No,third,three,BenefactiveDoubleObjectConstruction,plausible
12177,The emissary harassed the parent after the envoy related the illustrator and the baker rolled the child the dough.,The 9 emissary + harassed 8 the = parent x15465 after 5 the + envoy 6 related = the x15466 illustrator 8 and + the 2 baker = rolled x15467 the 8 child + the 6 dough.,Did the baker roll the dough the child?,No,third,three,BenefactiveDoubleObjectConstruction,plausible
12178,The auditor smacked the lithographer after the fanatic excused the doorman but the conservationist saved the bird the nest.,The 9 auditor + smacked 4 the = lithographer x15469 after 1 the + fanatic 3 excused = the x15470 doorman 8 but + the 3 conservationist = saved x15471 the 6 bird + the 4 nest.,Did the conservationist save the nest the bird?,No,third,three,BenefactiveDoubleObjectConstruction,plausible
12179,The mapmaker sickened the collaborator after the sponsor stuned the residents because the owner secured the dog the leash.,The 3 mapmaker + sickened 9 the = collaborator x15473 after 2 the + sponsor 3 stuned = the x15474 residents 1 because + the 1 owner = secured x15475 the 5 dog + the 8 leash.,Did the owner secure the leash the dog?,No,third,three,BenefactiveDoubleObjectConstruction,plausible
12180,The miser intimidated the general after the hitter exasperated the landlady when the educator shaped the student the lesson.,The 5 miser + intimidated 2 the = general x15477 after 3 the + hitter 7 exasperated = the x15478 landlady 3 when + the 8 educator = shaped x15479 the 2 student + the 4 lesson.,Did the educator shape the lesson the student?,No,third,three,BenefactiveDoubleObjectConstruction,plausible
12181,The thief stole the criminal the item and the composer forgived the lunatic but the conductor saluted the creditor.,The 2 thief + stole 1 the = criminal x15481 the 7 item + and 1 the = composer x15482 forgived 5 the + lunatic 9 but = the x15483 conductor 8 saluted + the 6 creditor.,Did the thief steal the item the criminal?,No,first,three,BenefactiveDoubleObjectConstruction,plausible
12182,The roommate washed the friend the dish and the arbitrator rated the go-between when the obstetrician begrudged the courier.,The 7 roommate + washed 8 the = friend x15485 the 7 dish + and 3 the = arbitrator x15486 rated 1 the + go-between 1 when = the x15487 obstetrician 7 begrudged + the 9 courier.,Did the roommate wash the dish the friend?,No,first,three,BenefactiveDoubleObjectConstruction,plausible
12183,The author wrote the child the story and the conductor paged the outsider because the conservator distressed the healer.,The 7 author + wrote 3 the = child x15489 the 5 story + and 3 the = conductor x15490 paged 4 the + outsider 4 because = the x15491 conservator 6 distressed + the 1 healer.,Did the author write the story the child?,No,first,three,BenefactiveDoubleObjectConstruction,plausible
12184,The coordinator arranged the guest the accommodations and the art faced the delivery after the hitter judged the soundman.,The 6 coordinator + arranged 2 the = guest x15493 the 3 accommodations + and 8 the = art x15494 faced 9 the + delivery 7 after = the x15495 hitter 8 judged + the 1 soundman.,Did the coordinator arrange the accommodations the guest?,No,first,three,BenefactiveDoubleObjectConstruction,plausible
12185,The manager assembled the team the presentation but the officer seduced the inventor and the prosecutor observed the wife.,The 8 manager + assembled 6 the = team x15497 the 5 presentation + but 7 the = officer x15498 seduced 5 the + inventor 7 and = the x15499 prosecutor 4 observed + the 5 wife.,Did the manager assemble the presentation the team?,No,first,three,BenefactiveDoubleObjectConstruction,plausible
12186,The chef grilled the family the burger but the executive mystified the consultant when the bride nominated the englishman.,The 1 chef + grilled 4 the = family x15501 the 7 burger + but 2 the = executive x15502 mystified 9 the + consultant 1 when = the x15503 bride 6 nominated + the 4 englishman.,Did the chef grill the burger the family?,No,first,three,BenefactiveDoubleObjectConstruction,plausible
12187,The volunteer knitted the dog the blanket but the passenger baffled the draftsman because the newscaster harassed the insider.,The 8 volunteer + knitted 5 the = dog x15505 the 8 blanket + but 8 the = passenger x15506 baffled 6 the + draftsman 5 because = the x15507 newscaster 9 harassed + the 8 insider.,Did the volunteer knit the dog the blanket?,No,first,three,BenefactiveDoubleObjectConstruction,plausible
12188,The student earned the sister the scholarship but the doomsayer healed the golfer after the skier distressed the capitalist.,The 1 student + earned 5 the = sister x15509 the 2 scholarship + but 5 the = doomsayer x15510 healed 7 the + golfer 6 after = the x15511 skier 6 distressed + the 3 capitalist.,Did the student earn the scholarship the sister?,No,first,three,BenefactiveDoubleObjectConstruction,plausible
12189,The hostess served the guest the tea when the know-it-all astounded the delinquent and the pole lauded the go-between.,The 2 hostess + served 6 the = guest x15513 the 3 tea + when 5 the = know-it-all x15514 astounded 1 the + delinquent 7 and = the x15515 pole 8 lauded + the 4 go-between.,Did the hostess serve the tea the guest?,No,first,three,BenefactiveDoubleObjectConstruction,plausible
12190,The teacher arranged the students the desks when the quarterback naged the paleontologist but the spiritual spoted the mobster.,The 7 teacher + arranged 3 the = students x15517 the 3 desks + when 4 the = quarterback x15518 naged 4 the + paleontologist 1 but = the x15519 spiritual 3 spoted + the 7 mobster.,Did the teacher arrange the desks the students?,No,first,three,BenefactiveDoubleObjectConstruction,plausible
12191,The carpenter assembled the children the dollhouse when the running welcomed the porter because the caregiver awed the gnome.,The 4 carpenter + assembled 9 the = children x15521 the 6 dollhouse + when 6 the = running x15522 welcomed 7 the + porter 5 because = the x15523 caregiver 7 awed + the 2 gnome.,Did the carpenter assemble the dollhouse the children?,No,first,three,BenefactiveDoubleObjectConstruction,plausible
12192,The baker baked the friends the cookies when the orthopedist teased the midwife after the warlord begrudged the conman.,The 1 baker + baked 5 the = friends x15525 the 7 cookies + when 5 the = orthopedist x15526 teased 3 the + midwife 6 after = the x15527 warlord 4 begrudged + the 8 conman.,Did the baker bake the cookies the friends?,No,first,three,BenefactiveDoubleObjectConstruction,plausible
12193,The clerk booked the tourists the room because the dog deprecated the warlord and the janitor honored the opponent.,The 2 clerk + booked 6 the = tourists x15529 the 3 room + because 7 the = dog x15530 deprecated 1 the + warlord 6 and = the x15531 janitor 9 honored + the 1 opponent.,Did the clerk book the room the tourists?,No,first,three,BenefactiveDoubleObjectConstruction,plausible
12194,The chef boiled the cat the water because the bachelor flustered the procrastinator but the machinist lauded the actuary.,The 7 chef + boiled 4 the = cat x15533 the 2 water + because 3 the = bachelor x15534 flustered 8 the + procrastinator 1 but = the x15535 machinist 9 lauded + the 3 actuary.,Did the chef boil the water the cat?,No,first,three,BenefactiveDoubleObjectConstruction,plausible
12195,The architect built the family the treehouse because the welder alerted the intermediary when the acrobat compensated the bride.,The 8 architect + built 4 the = family x15537 the 8 treehouse + because 5 the = welder x15538 alerted 1 the + intermediary 9 when = the x15539 acrobat 9 compensated + the 1 bride.,Did the architect build the treehouse the family?,No,first,three,BenefactiveDoubleObjectConstruction,plausible
12196,The uncle bought the nephew the toy because the foreman charmed the embezzler after the niece astounded the soundman.,The 9 uncle + bought 9 the = nephew x15541 the 3 toy + because 8 the = foreman x15542 charmed 6 the + embezzler 8 after = the x15543 niece 3 astounded + the 6 soundman.,Did the uncle buy the toy the nephew?,No,first,three,BenefactiveDoubleObjectConstruction,plausible
12197,The artist carved the kids the sculpture after the neighbor spoted the nobleman and the jogger swindled the commoner.,The 8 artist + carved 3 the = kids x15545 the 4 sculpture + after 4 the = neighbor x15546 spoted 8 the + nobleman 6 and = the x15547 jogger 8 swindled + the 5 commoner.,Did the artist carve the sculpture the kids?,No,first,three,BenefactiveDoubleObjectConstruction,plausible
12198,The cashier cashed the customer the check after the peddler insulted the neighbor but the midwife scared the culprit.,The 8 cashier + cashed 4 the = customer x15549 the 2 check + after 1 the = peddler x15550 insulted 9 the + neighbor 8 but = the x15551 midwife 4 scared + the 5 culprit.,Did the cashier cash the check the customer?,No,first,three,BenefactiveDoubleObjectConstruction,plausible
12199,The boy caught the dog the ball after the homeless paged the bodyguard because the bachelor perplexed the anesthesiologist.,The 8 boy + caught 7 the = dog x15553 the 9 ball + after 8 the = homeless x15554 paged 3 the + bodyguard 2 because = the x15555 bachelor 5 perplexed + the 5 anesthesiologist.,Did the boy catch the ball the dog?,No,first,three,BenefactiveDoubleObjectConstruction,plausible
12200,The team chartered the travelers the bus after the jock excused the solicitor when the mover suspected the partner.,The 9 team + chartered 5 the = travelers x15557 the 9 bus + after 2 the = jock x15558 excused 6 the + solicitor 3 when = the x15559 mover 3 suspected + the 3 partner.,Did the team charter the bus the travelers?,No,first,three,BenefactiveDoubleObjectConstruction,plausible
12201,The coroner shamed the mutineer and the maid cleaned the siblings the rooms but the sharecropper cheated the sherpa.,The 7 coroner + shamed 1 the = mutineer x15561 and 7 the + maid 4 cleaned = the x15562 siblings 9 the + rooms 3 but = the x15563 sharecropper 9 cheated + the 1 sherpa.,Did the maid clean the rooms the siblings?,No,second,three,BenefactiveDoubleObjectConstruction,plausible
12202,The infantryman evaluated the traditionalist and the researcher compiled the team the report when the pathologist observed the linguist.,The 9 infantryman + evaluated 4 the = traditionalist x15565 and 5 the + researcher 2 compiled = the x15566 team 9 the + report 5 when = the x15567 pathologist 9 observed + the 5 linguist.,Did the researcher compile the report the team?,No,second,three,BenefactiveDoubleObjectConstruction,plausible
12203,The evangelist forgived the mason and the chef cooked the family the dinner because the interpreter evaluated the sponsor.,The 7 evangelist + forgived 3 the = mason x15569 and 9 the + chef 8 cooked = the x15570 family 6 the + dinner 1 because = the x15571 interpreter 4 evaluated + the 9 sponsor.,Did the chef cook the dinner the family?,No,second,three,BenefactiveDoubleObjectConstruction,plausible
12204,The victim relieved the rabbi and the tailor cut the friend the fabric after the clown nominated the mobster.,The 1 victim + relieved 4 the = rabbi x15573 and 7 the + tailor 9 cut = the x15574 friend 9 the + fabric 6 after = the x15575 clown 2 nominated + the 1 mobster.,Did the tailor cut the fabric the friend?,No,second,three,BenefactiveDoubleObjectConstruction,plausible
12205,The hero repulsed the delinquent but the designer designed the brother the website and the countess applauded the socialist.,The 3 hero + repulsed 2 the = delinquent x15577 but 9 the + designer 5 designed = the x15578 brother 2 the + website 6 and = the x15579 countess 5 applauded + the 2 socialist.,Did the designer design the website the brother?,No,second,three,BenefactiveDoubleObjectConstruction,plausible
12206,The rabbi distracted the pensioner but the engineers developed the company the software when the physicist addressed the sophomore.,The 5 rabbi + distracted 7 the = pensioner x15581 but 8 the + engineers 6 developed = the x15582 company 3 the + software 6 when = the x15583 physicist 6 addressed + the 8 sophomore.,Did the engineers develop the software the company?,No,second,three,BenefactiveDoubleObjectConstruction,plausible
12207,The trickster bemused the shoemaker but the employee earned the colleague the bonus because the carrier placated the spiritual.,The 7 trickster + bemused 7 the = shoemaker x15585 but 2 the + employee 9 earned = the x15586 colleague 4 the + bonus 8 because = the x15587 carrier 4 placated + the 1 spiritual.,Did the employee earn the bonus the colleague?,No,second,three,BenefactiveDoubleObjectConstruction,plausible
12208,The delivery cursed the go-between but the owner got the cat the toy after the pawnbroker yelled the gambler.,The 5 delivery + cursed 2 the = go-between x15589 but 8 the + owner 4 got = the x15590 cat 5 the + toy 7 after = the x15591 pawnbroker 7 yelled + the 7 gambler.,Did the owner get the toy the cat?,No,second,three,BenefactiveDoubleObjectConstruction,plausible
12209,The concierge suspected the illustrator when the master grilled the friends the vegetables and the optimist honored the commoner.,The 3 concierge + suspected 8 the = illustrator x15593 when 9 the + master 4 grilled = the x15594 friends 4 the + vegetables 1 and = the x15595 optimist 4 honored + the 1 commoner.,Did the master grill the vegetables the friends?,No,second,three,BenefactiveDoubleObjectConstruction,plausible
12210,The accuser extoled the sophomore when the gardeners grew the community the garden but the trustee dazzled the champion.,The 8 accuser + extoled 4 the = sophomore x15597 when 6 the + gardeners 1 grew = the x15598 community 5 the + garden 5 but = the x15599 trustee 1 dazzled + the 4 champion.,Did the gardeners grow the garden the community?,No,second,three,BenefactiveDoubleObjectConstruction,plausible
12211,The collaborator insulted the roadworker when the boy knitted the patient the robe because the welder intrigued the figure-skater.,The 5 collaborator + insulted 1 the = roadworker x15601 when 5 the + boy 4 knitted = the x15602 patient 9 the + robe 7 because = the x15603 welder 6 intrigued + the 8 figure-skater.,Did the boy knit the robe the patient?,No,second,three,BenefactiveDoubleObjectConstruction,plausible
12212,The concierge infuriated the lieutenant when the owner kept the dog the bone after the neurologist flattered the reverent.,The 3 concierge + infuriated 9 the = lieutenant x15605 when 1 the + owner 1 kept = the x15606 dog 1 the + bone 4 after = the x15607 neurologist 3 flattered + the 8 reverent.,Did the owner keep the bone the dog?,No,second,three,BenefactiveDoubleObjectConstruction,plausible
12213,The suspect escorted the procrastinator because the chef made the children the cake and the accuser misleaded the hoodlum.,The 5 suspect + escorted 9 the = procrastinator x15609 because 3 the + chef 7 made = the x15610 children 1 the + cake 6 and = the x15611 accuser 5 misleaded + the 2 hoodlum.,Did the chef make the cake the children?,No,second,three,BenefactiveDoubleObjectConstruction,plausible
12214,The surgeon dismissed the mercenary because the customer ordered the waiter the meal but the stranger blamed the security.,The 5 surgeon + dismissed 6 the = mercenary x15613 because 5 the + customer 2 ordered = the x15614 waiter 7 the + meal 1 but = the x15615 stranger 9 blamed + the 3 security.,Did the customer order the meal the waiter?,No,second,three,BenefactiveDoubleObjectConstruction,plausible
12215,The landlady accused the ringleader because the painter painted the niece the portrait when the townspeople squeezed the intermediary.,The 1 landlady + accused 8 the = ringleader x15617 because 8 the + painter 8 painted = the x15618 niece 1 the + portrait 4 when = the x15619 townspeople 6 squeezed + the 6 intermediary.,Did the painter paint the portrait the niece?,No,second,three,BenefactiveDoubleObjectConstruction,plausible
12216,The cat swindled the shrink because the florist picked the friend the flowers after the analyst entertained the caregiver.,The 8 cat + swindled 5 the = shrink x15621 because 4 the + florist 3 picked = the x15622 friend 7 the + flowers 6 after = the x15623 analyst 9 entertained + the 5 caregiver.,Did the florist pick the flowers the friend?,No,second,three,BenefactiveDoubleObjectConstruction,plausible
12217,The veteran invited the lineman after the chef prepared the guests the feast and the lithographer screamed the heiress.,The 7 veteran + invited 9 the = lineman x15625 after 4 the + chef 2 prepared = the x15626 guests 6 the + feast 9 and = the x15627 lithographer 3 screamed + the 4 heiress.,Did the chef prepare the feast the guests?,No,second,three,BenefactiveDoubleObjectConstruction,plausible
12218,The bidder notified the steward after the landlord rented the cousin the apartment but the russian mortified the veteran.,The 4 bidder + notified 9 the = steward x15629 after 2 the + landlord 4 rented = the x15630 cousin 1 the + apartment 2 but = the x15631 russian 2 mortified + the 7 veteran.,Did the landlord rent the apartment the cousin?,No,second,three,BenefactiveDoubleObjectConstruction,plausible
12219,The novelist beated the deacon after the theatergoer reserved the parents the seats because the regular asked the despot.,The 7 novelist + beated 8 the = deacon x15633 after 4 the + theatergoer 8 reserved = the x15634 parents 5 the + seats 8 because = the x15635 regular 3 asked + the 4 despot.,Did the theatergoer reserve the seats the parents?,No,second,three,BenefactiveDoubleObjectConstruction,plausible
12220,The mover filmed the storekeeper after the dad rolled the children the ball when the outsider extoled the hairdresser.,The 9 mover + filmed 5 the = storekeeper x15637 after 3 the + dad 4 rolled = the x15638 children 5 the + ball 3 when = the x15639 outsider 3 extoled + the 1 hairdresser.,Did the dad roll the ball the children?,No,second,three,BenefactiveDoubleObjectConstruction,plausible
12221,The typist seduced the dictator and the monk invited the hero but the conservationist saved the squirrel the nuts.,The 9 typist + seduced 9 the = dictator x15641 and 2 the + monk 1 invited = the x15642 hero 6 but + the 6 conservationist = saved x15643 the 1 squirrel + the 2 nuts.,Did the conservationist save the nuts the squirrel?,No,third,three,BenefactiveDoubleObjectConstruction,plausible
12222,The idiot spoted the investment and the spokesman tickled the landscaper when the owner secured the dog the leash.,The 2 idiot + spoted 3 the = investment x15645 and 6 the + spokesman 3 tickled = the x15646 landscaper 6 when + the 5 owner = secured x15647 the 1 dog + the 1 leash.,Did the owner secure the leash the dog?,No,third,three,BenefactiveDoubleObjectConstruction,plausible
12223,The hiker poked the bricklayer and the actuary perplexed the sinner because the host set the guests the table.,The 5 hiker + poked 5 the = bricklayer x15649 and 9 the + actuary 6 perplexed = the x15650 sinner 1 because + the 2 host = set x15651 the 2 guests + the 2 table.,Did the host set the table the guests?,No,third,three,BenefactiveDoubleObjectConstruction,plausible
12224,The hypochondriac targeted the oracle and the chemist dazzled the scout after the therapist shaped the patient the session.,The 8 hypochondriac + targeted 5 the = oracle x15653 and 8 the + chemist 5 dazzled = the x15654 scout 3 after + the 3 therapist = shaped x15655 the 5 patient + the 4 session.,Did the therapist shape the session the patient?,No,third,three,BenefactiveDoubleObjectConstruction,plausible
12225,The statistician outraged the cheerleader but the chaplain harassed the brewer and the illusionist stole the thief the moment.,The 3 statistician + outraged 8 the = cheerleader x15657 but 3 the + chaplain 5 harassed = the x15658 brewer 5 and + the 9 illusionist = stole x15659 the 6 thief + the 3 moment.,Did the illusionist steal the moment the thief?,No,third,three,BenefactiveDoubleObjectConstruction,plausible
12226,The wizard humiliated the commissioner but the bishop pated the baroness when the guest washed the host the dishes.,The 1 wizard + humiliated 5 the = commissioner x15661 but 3 the + bishop 9 pated = the x15662 baroness 8 when + the 9 guest = washed x15663 the 8 host + the 7 dishes.,Did the guest wash the dishes the host?,No,third,three,BenefactiveDoubleObjectConstruction,plausible
12227,The proctor paged the accuser but the acupuncturist squeezed the healer because the author wrote the friend the book.,The 5 proctor + paged 7 the = accuser x15665 but 7 the + acupuncturist 7 squeezed = the x15666 healer 3 because + the 7 author = wrote x15667 the 5 friend + the 7 book.,Did the author write the book the friend?,No,third,three,BenefactiveDoubleObjectConstruction,plausible
12228,The weightlifter isolated the propagandist but the passenger naged the lunatic after the chef boiled the guests the pasta.,The 2 weightlifter + isolated 6 the = propagandist x15669 but 1 the + passenger 3 naged = the x15670 lunatic 8 after + the 4 chef = boiled x15671 the 4 guests + the 1 pasta.,Did the chef boil the pasta the guests?,No,third,three,BenefactiveDoubleObjectConstruction,plausible
12229,The idiot mystified the dane when the organist befuddled the arbitrator and the architect built the couple the house.,The 6 idiot + mystified 8 the = dane x15673 when 6 the + organist 9 befuddled = the x15674 arbitrator 5 and + the 2 architect = built x15675 the 8 couple + the 2 house.,Did the architect build the house the couple?,No,third,three,BenefactiveDoubleObjectConstruction,plausible
12230,The benefactor accused the medic when the steward awed the playwright but the man cashed the friend the check.,The 8 benefactor + accused 8 the = medic x15677 when 5 the + steward 6 awed = the x15678 playwright 9 but + the 9 man = cashed x15679 the 1 friend + the 9 check.,Did the man cash the check the friend?,No,third,three,BenefactiveDoubleObjectConstruction,plausible
12231,The valet repulsed the psychologist when the security sighted the welder because the agent chartered the tourists the yacht.,The 6 valet + repulsed 3 the = psychologist x15681 when 4 the + security 2 sighted = the x15682 welder 3 because + the 4 agent = chartered x15683 the 4 tourists + the 9 yacht.,Did the agent charter the yacht the tourists?,No,third,three,BenefactiveDoubleObjectConstruction,plausible
12232,The custodian interviewed the commander when the dane perplexed the sorcerer after the cleaner cleaned the parents the house.,The 6 custodian + interviewed 4 the = commander x15685 when 8 the + dane 2 perplexed = the x15686 sorcerer 3 after + the 9 cleaner = cleaned x15687 the 2 parents + the 6 house.,Did the cleaner clean the house the parents?,No,third,three,BenefactiveDoubleObjectConstruction,plausible
12233,The vagrant singed the rival because the dog filmed the medic and the researcher compiled the team the report.,The 6 vagrant + singed 3 the = rival x15689 because 2 the + dog 1 filmed = the x15690 medic 9 and + the 5 researcher = compiled x15691 the 4 team + the 3 report.,Did the researcher compile the report the team?,No,third,three,BenefactiveDoubleObjectConstruction,plausible
12234,The buyer diagnosed the helper because the cheerleader acknowledged the teenager but the chef cooked the family the meal.,The 3 buyer + diagnosed 2 the = helper x15693 because 5 the + cheerleader 7 acknowledged = the x15694 teenager 3 but + the 3 chef = cooked x15695 the 7 family + the 7 meal.,Did the chef cook the meal the family?,No,third,three,BenefactiveDoubleObjectConstruction,plausible
12235,The neurologist raved the rancher because the proctor poked the importer when the team cut the kids the fruit.,The 9 neurologist + raved 8 the = rancher x15697 because 6 the + proctor 9 poked = the x15698 importer 6 when + the 6 team = cut x15699 the 2 kids + the 6 fruit.,Did the team cut the fruit the kids?,No,third,three,BenefactiveDoubleObjectConstruction,plausible
12236,The commissioner remembered the custodian because the butler assuaged the culprit after the mechanic fixed the neighbor the car.,The 2 commissioner + remembered 4 the = custodian x15701 because 2 the + butler 1 assuaged = the x15702 culprit 9 after + the 5 mechanic = fixed x15703 the 2 neighbor + the 5 car.,Did the mechanic fix the car the neighbor?,No,third,three,BenefactiveDoubleObjectConstruction,plausible
12237,The optician escorted the petitioner after the psychiatrist antagonized the kleptomaniac and the man found the sister the book.,The 1 optician + escorted 8 the = petitioner x15705 after 1 the + psychiatrist 5 antagonized = the x15706 kleptomaniac 9 and + the 9 man = found x15707 the 8 sister + the 6 book.,Did the man find the book the sister?,No,third,three,BenefactiveDoubleObjectConstruction,plausible
12238,The weaver investigated the user after the outsider awaited the panhandler but the girl got the cat the toy.,The 6 weaver + investigated 8 the = user x15709 after 3 the + outsider 9 awaited = the x15710 panhandler 8 but + the 8 girl = got x15711 the 7 cat + the 2 toy.,Did the girl get the toy the cat?,No,third,three,BenefactiveDoubleObjectConstruction,plausible
12239,The champion snubed the hunter after the psychiatrist buged the respondent because the collector kept the nephew the coin.,The 7 champion + snubed 5 the = hunter x15713 after 4 the + psychiatrist 4 buged = the x15714 respondent 6 because + the 7 collector = kept x15715 the 2 nephew + the 8 coin.,Did the collector keep the coin the nephew?,No,third,three,BenefactiveDoubleObjectConstruction,plausible
12240,The adjuster reimbursed the storekeeper after the merchant quized the procrastinator when the decorator set the clients the table.,The 9 adjuster + reimbursed 6 the = storekeeper x15717 after 5 the + merchant 1 quized = the x15718 procrastinator 6 when + the 4 decorator = set x15719 the 8 clients + the 4 table.,Did the decorator set the table the clients?,No,third,three,BenefactiveDoubleObjectConstruction,plausible
12241,The chef baked the cookies the child and the motorcyclist tailgated the signatory but the psychopath invoiced the protagonist.,The 1 chef + baked 1 the = cookies x15721 the 4 child + and 4 the = motorcyclist x15722 tailgated 1 the + signatory 6 but = the x15723 psychopath 3 invoiced + the 4 protagonist.,Did the chef bake the child the cookies?,No,first,three,BenefactiveDoubleObjectConstruction,implausible
12242,The agent booked the flight the traveler and the housemaid raved the jock when the geophysicist tailgated the chief.,The 8 agent + booked 8 the = flight x15725 the 1 traveler + and 1 the = housemaid x15726 raved 2 the + jock 7 when = the x15727 geophysicist 3 tailgated + the 5 chief.,Did the agent book the traveler the flight?,No,first,three,BenefactiveDoubleObjectConstruction,implausible
12243,The fisherman caught the fish the kid and the watchman esteemed the psychologist because the percussionist antagonized the scout.,The 8 fisherman + caught 6 the = fish x15729 the 8 kid + and 6 the = watchman x15730 esteemed 7 the + psychologist 7 because = the x15731 percussionist 1 antagonized + the 8 scout.,Did the fisherman catch the kid the fish?,No,first,three,BenefactiveDoubleObjectConstruction,implausible
12244,The aunt bought the toy the nephew and the geneticist hounded the candidate after the anesthesiologist mentioned the outsider.,The 1 aunt + bought 8 the = toy x15733 the 6 nephew + and 9 the = geneticist x15734 hounded 3 the + candidate 5 after = the x15735 anesthesiologist 4 mentioned + the 3 outsider.,Did the aunt buy the nephew the toy?,No,first,three,BenefactiveDoubleObjectConstruction,implausible
12245,The sculptor carved the sculpture the student but the extremist encountered the hypochondriac and the envoy teased the lieutenant.,The 2 sculptor + carved 9 the = sculpture x15737 the 8 student + but 9 the = extremist x15738 encountered 7 the + hypochondriac 3 and = the x15739 envoy 4 teased + the 6 lieutenant.,Did the sculptor carve the student the sculpture?,No,first,three,BenefactiveDoubleObjectConstruction,implausible
12246,The architect designed the kennel the dog but the go-between beated the helper when the shrink infuriated the russian.,The 7 architect + designed 3 the = kennel x15741 the 4 dog + but 2 the = go-between x15742 beated 9 the + helper 1 when = the x15743 shrink 9 infuriated + the 5 russian.,Did the architect design the dog the kennel?,No,first,three,BenefactiveDoubleObjectConstruction,implausible
12247,The technician fixed the computer the friend but the underwriter infuriated the veterinarian because the pole invited the orthopedist.,The 1 technician + fixed 8 the = computer x15745 the 2 friend + but 4 the = underwriter x15746 infuriated 3 the + veterinarian 7 because = the x15747 pole 6 invited + the 4 orthopedist.,Did the technician fix the friend the computer?,No,first,three,BenefactiveDoubleObjectConstruction,implausible
12248,The girl found the toy the cat but the physicist plagiarized the biologist after the lecturer harassed the contender.,The 4 girl + found 5 the = toy x15749 the 7 cat + but 6 the = physicist x15750 plagiarized 2 the + biologist 6 after = the x15751 lecturer 2 harassed + the 9 contender.,Did the girl find the cat the toy?,No,first,three,BenefactiveDoubleObjectConstruction,implausible
12249,The gardener grew the vegetables the family when the wench teased the commoner and the importer defended the cabinetmaker.,The 8 gardener + grew 4 the = vegetables x15753 the 8 family + when 1 the = wench x15754 teased 9 the + commoner 2 and = the x15755 importer 9 defended + the 3 cabinetmaker.,Did the gardener grow the family the vegetables?,No,first,three,BenefactiveDoubleObjectConstruction,implausible
12250,The tailor made the dress the sister when the kleptomaniac scared the officer but the perpetrator aggravated the landscaper.,The 3 tailor + made 7 the = dress x15757 the 7 sister + when 5 the = kleptomaniac x15758 scared 2 the + officer 9 but = the x15759 perpetrator 5 aggravated + the 3 landscaper.,Did the tailor make the sister the dress?,No,first,three,BenefactiveDoubleObjectConstruction,implausible
12251,The customer ordered the meal the waiter when the wife ruined the opponent because the collaborator befriended the drummer.,The 3 customer + ordered 3 the = meal x15761 the 1 waiter + when 5 the = wife x15762 ruined 4 the + opponent 1 because = the x15763 collaborator 2 befriended + the 3 drummer.,Did the customer order the waiter the meal?,No,first,three,BenefactiveDoubleObjectConstruction,implausible
12252,The artist painted the picture the niece when the passenger reassured the undergraduate after the miner hurted the football.,The 7 artist + painted 3 the = picture x15765 the 3 niece + when 2 the = passenger x15766 reassured 9 the + undergraduate 6 after = the x15767 miner 9 hurted + the 9 football.,Did the artist paint the niece the picture?,No,first,three,BenefactiveDoubleObjectConstruction,implausible
12253,The florist picked the flower the kid because the despot healed the miser and the surgeon mystified the fool.,The 3 florist + picked 4 the = flower x15769 the 9 kid + because 2 the = despot x15770 healed 7 the + miser 5 and = the x15771 surgeon 4 mystified + the 5 fool.,Did the florist pick the kid the flower?,No,first,three,BenefactiveDoubleObjectConstruction,implausible
12254,The chef prepared the meal the guest because the cowboy tickled the blonde but the emissary baffled the analyst.,The 2 chef + prepared 1 the = meal x15773 the 9 guest + because 2 the = cowboy x15774 tickled 4 the + blonde 1 but = the x15775 emissary 6 baffled + the 4 analyst.,Did the chef prepare the guest the meal?,No,first,three,BenefactiveDoubleObjectConstruction,implausible
