ItemID,Context,Sentence_with_equations,Question,Correct_answer,Target_sentence_position,Number_of_propositions,Condition,Plausibility
12247,The technician fixed the computer the friend but the underwriter infuriated the veterinarian because the pole invited the orthopedist.,The 5 technician + fixed 1 the = computer x8065 the 7 friend + but 4 the = underwriter x8066 infuriated 2 the + veterinarian 9 because = the x8067 pole 6 invited + the 1 orthopedist.,Did the technician fix the friend the computer?,No,first,three,BenefactiveDoubleObjectConstruction,implausible
12248,The girl found the toy the cat but the physicist plagiarized the biologist after the lecturer harassed the contender.,The 4 girl + found 5 the = toy x8069 the 6 cat + but 3 the = physicist x8070 plagiarized 3 the + biologist 8 after = the x8071 lecturer 4 harassed + the 6 contender.,Did the girl find the cat the toy?,No,first,three,BenefactiveDoubleObjectConstruction,implausible
12249,The gardener grew the vegetables the family when the wench teased the commoner and the importer defended the cabinetmaker.,The 9 gardener + grew 8 the = vegetables x8073 the 7 family + when 4 the = wench x8074 teased 5 the + commoner 5 and = the x8075 importer 1 defended + the 9 cabinetmaker.,Did the gardener grow the family the vegetables?,No,first,three,BenefactiveDoubleObjectConstruction,implausible
12250,The tailor made the dress the sister when the kleptomaniac scared the officer but the perpetrator aggravated the landscaper.,The 8 tailor + made 9 the = dress x8077 the 9 sister + when 7 the = kleptomaniac x8078 scared 8 the + officer 1 but = the x8079 perpetrator 9 aggravated + the 4 landscaper.,Did the tailor make the sister the dress?,No,first,three,BenefactiveDoubleObjectConstruction,implausible
12251,The customer ordered the meal the waiter when the wife ruined the opponent because the collaborator befriended the drummer.,The 7 customer + ordered 7 the = meal x8081 the 6 waiter + when 9 the = wife x8082 ruined 6 the + opponent 3 because = the x8083 collaborator 4 befriended + the 6 drummer.,Did the customer order the waiter the meal?,No,first,three,BenefactiveDoubleObjectConstruction,implausible
12252,The artist painted the picture the niece when the passenger reassured the undergraduate after the miner hurted the football.,The 4 artist + painted 3 the = picture x8085 the 6 niece + when 4 the = passenger x8086 reassured 3 the + undergraduate 7 after = the x8087 miner 5 hurted + the 8 football.,Did the artist paint the niece the picture?,No,first,three,BenefactiveDoubleObjectConstruction,implausible
12253,The florist picked the flower the kid because the despot healed the miser and the surgeon mystified the fool.,The 2 florist + picked 9 the = flower x8089 the 1 kid + because 6 the = despot x8090 healed 7 the + miser 9 and = the x8091 surgeon 8 mystified + the 7 fool.,Did the florist pick the kid the flower?,No,first,three,BenefactiveDoubleObjectConstruction,implausible
12254,The chef prepared the meal the guest because the cowboy tickled the blonde but the emissary baffled the analyst.,The 6 chef + prepared 6 the = meal x8093 the 2 guest + because 6 the = cowboy x8094 tickled 8 the + blonde 9 but = the x8095 emissary 5 baffled + the 2 analyst.,Did the chef prepare the guest the meal?,No,first,three,BenefactiveDoubleObjectConstruction,implausible
12255,The landlord rented the movie the cousin because the weightlifter targeted the machinist when the fool noticed the vagrant.,The 8 landlord + rented 7 the = movie x8097 the 7 cousin + because 4 the = weightlifter x8098 targeted 6 the + machinist 5 when = the x8099 fool 7 noticed + the 6 vagrant.,Did the landlord rent the cousin the movie?,No,first,three,BenefactiveDoubleObjectConstruction,implausible
12256,The organizer reserved the seat the parent because the chiseler persuaded the saxophonist after the astronaut photographed the manservant.,The 7 organizer + reserved 8 the = seat x8101 the 8 parent + because 6 the = chiseler x8102 persuaded 7 the + saxophonist 2 after = the x8103 astronaut 4 photographed + the 1 manservant.,Did the organizer reserve the parent the seat?,No,first,three,BenefactiveDoubleObjectConstruction,implausible
12257,The baker rolled the dough the child after the housemaid affronted the defender and the concierge judged the invader.,The 8 baker + rolled 4 the = dough x8105 the 6 child + after 9 the = housemaid x8106 affronted 9 the + defender 3 and = the x8107 concierge 1 judged + the 8 invader.,Did the baker roll the child the dough?,No,first,three,BenefactiveDoubleObjectConstruction,implausible
12258,The conservationist saved the nest the bird after the pensioner noted the german but the choreographer ignored the dealer.,The 5 conservationist + saved 9 the = nest x8109 the 6 bird + after 2 the = pensioner x8110 noted 4 the + german 5 but = the x8111 choreographer 2 ignored + the 8 dealer.,Did the conservationist save the bird the nest?,No,first,three,BenefactiveDoubleObjectConstruction,implausible
12259,The owner secured the leash the dog after the academic chastised the appraiser because the tramp investigated the jester.,The 6 owner + secured 9 the = leash x8113 the 2 dog + after 8 the = academic x8114 chastised 5 the + appraiser 4 because = the x8115 tramp 6 investigated + the 8 jester.,Did the owner secure the dog the leash?,No,first,three,BenefactiveDoubleObjectConstruction,implausible
12260,The educator shaped the lesson the student after the goalie invoiced the heretic when the geneticist dismissed the churchgoer.,The 8 educator + shaped 7 the = lesson x8117 the 1 student + after 4 the = goalie x8118 invoiced 7 the + heretic 8 when = the x8119 geneticist 6 dismissed + the 3 churchgoer.,Did the educator shape the student the lesson?,No,first,three,BenefactiveDoubleObjectConstruction,implausible
12261,The prima_donna sickened the watchmaker and the thief stole the item the criminal but the greek humiliated the toymaker.,The 9 prima_donna + sickened 8 the = watchmaker x8121 and 5 the + thief 2 stole = the x8122 item 9 the + criminal 8 but = the x8123 greek 7 humiliated + the 5 toymaker.,Did the thief steal the criminal the item?,No,second,three,BenefactiveDoubleObjectConstruction,implausible
12262,The veteran vexed the performer and the roommate washed the dish the friend when the extremist undermined the songwriter.,The 9 veteran + vexed 4 the = performer x8125 and 4 the + roommate 2 washed = the x8126 dish 8 the + friend 2 when = the x8127 extremist 3 undermined + the 1 songwriter.,Did the roommate wash the friend the dish?,No,second,three,BenefactiveDoubleObjectConstruction,implausible
12263,The telemarketer spoted the missionary and the author wrote the story the child because the caregiver screamed the watchmaker.,The 5 telemarketer + spoted 3 the = missionary x8129 and 9 the + author 4 wrote = the x8130 story 5 the + child 9 because = the x8131 caregiver 5 screamed + the 6 watchmaker.,Did the author write the child the story?,No,second,three,BenefactiveDoubleObjectConstruction,implausible
12264,The russian raved the acupuncturist and the coordinator arranged the accommodations the guest after the biologist fascinated the roadworker.,The 1 russian + raved 9 the = acupuncturist x8133 and 1 the + coordinator 1 arranged = the x8134 accommodations 4 the + guest 3 after = the x8135 biologist 9 fascinated + the 4 roadworker.,Did the coordinator arrange the guest the accommodations?,No,second,three,BenefactiveDoubleObjectConstruction,implausible
12265,The realtor alerted the parent but the manager assembled the presentation the team and the kleptomaniac noticed the envoy.,The 2 realtor + alerted 5 the = parent x8137 but 1 the + manager 6 assembled = the x8138 presentation 3 the + team 4 and = the x8139 kleptomaniac 6 noticed + the 8 envoy.,Did the manager assemble the team the presentation?,No,second,three,BenefactiveDoubleObjectConstruction,implausible
12266,The bride deceived the residents but the chef grilled the burger the family when the optometrist suspected the victim.,The 6 bride + deceived 1 the = residents x8141 but 8 the + chef 1 grilled = the x8142 burger 1 the + family 7 when = the x8143 optometrist 1 suspected + the 8 victim.,Did the chef grill the family the burger?,No,second,three,BenefactiveDoubleObjectConstruction,implausible
12267,The chemist isolated the bullfighter but the volunteer knit the blanket the dog because the professor fascinated the understudy.,The 8 chemist + isolated 2 the = bullfighter x8145 but 7 the + volunteer 4 knit = the x8146 blanket 8 the + dog 7 because = the x8147 professor 7 fascinated + the 1 understudy.,Did the volunteer knit the dog the blanket?,No,second,three,BenefactiveDoubleObjectConstruction,implausible
12268,The acupuncturist mentioned the botanist but the student earned the scholarship the sister after the veteran flattered the shrink.,The 5 acupuncturist + mentioned 2 the = botanist x8149 but 6 the + student 8 earned = the x8150 scholarship 1 the + sister 7 after = the x8151 veteran 7 flattered + the 4 shrink.,Did the student earn the sister the scholarship?,No,second,three,BenefactiveDoubleObjectConstruction,implausible
12269,The equestrian vexed the physiologist when the hostess served the tea the guest and the undergraduate befriended the mayor.,The 1 equestrian + vexed 8 the = physiologist x8153 when 9 the + hostess 8 served = the x8154 tea 4 the + guest 8 and = the x8155 undergraduate 7 befriended + the 7 mayor.,Did the hostess serve the guest the tea?,No,second,three,BenefactiveDoubleObjectConstruction,implausible
12270,The parent complimented the outsider when the teacher arranged the desks the students but the invalid tested the go-between.,The 6 parent + complimented 7 the = outsider x8157 when 3 the + teacher 6 arranged = the x8158 desks 2 the + students 2 but = the x8159 invalid 5 tested + the 9 go-between.,Did the teacher arrange the students the desks?,No,second,three,BenefactiveDoubleObjectConstruction,implausible
12271,The sentry excused the neurologist when the carpenter assembled the dollhouse the children because the prosecutor dazzled the nominee.,The 6 sentry + excused 7 the = neurologist x8161 when 2 the + carpenter 8 assembled = the x8162 dollhouse 6 the + children 6 because = the x8163 prosecutor 9 dazzled + the 4 nominee.,Did the carpenter assemble the children the dollhouse?,No,second,three,BenefactiveDoubleObjectConstruction,implausible
12272,The warlord affronted the patron when the baker baked the cookies the friends after the football exhausted the commentator.,The 4 warlord + affronted 7 the = patron x8165 when 1 the + baker 8 baked = the x8166 cookies 3 the + friends 1 after = the x8167 football 8 exhausted + the 4 commentator.,Did the baker bake the friends the cookies?,No,second,three,BenefactiveDoubleObjectConstruction,implausible
12273,The petitioner aggravated the commander because the clerk booked the room the tourists and the chiseler intimidated the umpire.,The 6 petitioner + aggravated 1 the = commander x8169 because 4 the + clerk 7 booked = the x8170 room 6 the + tourists 5 and = the x8171 chiseler 1 intimidated + the 9 umpire.,Did the clerk book the tourists the room?,No,second,three,BenefactiveDoubleObjectConstruction,implausible
12274,The wholesaler derided the upholsterer because the chef boiled the water the cat but the running wounded the brewer.,The 8 wholesaler + derided 3 the = upholsterer x8173 because 2 the + chef 1 boiled = the x8174 water 8 the + cat 7 but = the x8175 running 3 wounded + the 1 brewer.,Did the chef boil the cat the water?,No,second,three,BenefactiveDoubleObjectConstruction,implausible
12275,The underwriter reimbursed the translator because the architect built the treehouse the family when the opportunist agitated the italian.,The 2 underwriter + reimbursed 1 the = translator x8177 because 4 the + architect 1 built = the x8178 treehouse 5 the + family 4 when = the x8179 opportunist 5 agitated + the 6 italian.,Did the architect build the family the treehouse?,No,second,three,BenefactiveDoubleObjectConstruction,implausible
12276,The roadworker presented the quarterback because the uncle bought the toy the nephew after the panhandler rushed the solicitor.,The 4 roadworker + presented 5 the = quarterback x8181 because 8 the + uncle 2 bought = the x8182 toy 2 the + nephew 6 after = the x8183 panhandler 8 rushed + the 7 solicitor.,Did the uncle buy the nephew the toy?,No,second,three,BenefactiveDoubleObjectConstruction,implausible
12277,The stenographer raved the tramp after the artist carved the sculpture the kids and the motorcyclist notified the barrister.,The 7 stenographer + raved 8 the = tramp x8185 after 9 the + artist 3 carved = the x8186 sculpture 2 the + kids 2 and = the x8187 motorcyclist 4 notified + the 9 barrister.,Did the artist carve the kids the sculpture?,No,second,three,BenefactiveDoubleObjectConstruction,implausible
12278,The rancher ruined the anesthesiologist after the cashier cashed the check the customer but the trendsetter lauded the infantryman.,The 5 rancher + ruined 3 the = anesthesiologist x8189 after 9 the + cashier 5 cashed = the x8190 check 8 the + customer 9 but = the x8191 trendsetter 2 lauded + the 2 infantryman.,Did the cashier cash the customer the check?,No,second,three,BenefactiveDoubleObjectConstruction,implausible
12279,The rustler poisoned the know-it-all after the boy caught the ball the dog because the cartographer perplexed the workaholic.,The 7 rustler + poisoned 4 the = know-it-all x8193 after 2 the + boy 7 caught = the x8194 ball 8 the + dog 1 because = the x8195 cartographer 3 perplexed + the 5 workaholic.,Did the boy catch the dog the ball?,No,second,three,BenefactiveDoubleObjectConstruction,implausible
12280,The cowboy overcharged the sentry after the team chartered the bus the travelers when the maniac begrudged the counterfeiter.,The 5 cowboy + overcharged 5 the = sentry x8197 after 4 the + team 2 chartered = the x8198 bus 4 the + travelers 1 when = the x8199 maniac 7 begrudged + the 3 counterfeiter.,Did the team charter the travelers the bus?,No,second,three,BenefactiveDoubleObjectConstruction,implausible
12281,The taxpayer placated the auctioneer and the champion fighted the hypnotist but the maid cleaned the rooms the siblings.,The 5 taxpayer + placated 8 the = auctioneer x8201 and 1 the + champion 4 fighted = the x8202 hypnotist 6 but + the 8 maid = cleaned x8203 the 3 rooms + the 8 siblings.,Did the maid clean the siblings the rooms?,No,third,three,BenefactiveDoubleObjectConstruction,implausible
12282,The respondent insulted the nobleman and the fanatic eyed the russian when the researcher compiled the report the team.,The 7 respondent + insulted 5 the = nobleman x8205 and 4 the + fanatic 7 eyed = the x8206 russian 6 when + the 8 researcher = compiled x8207 the 2 report + the 8 team.,Did the researcher compile the team the report?,No,third,three,BenefactiveDoubleObjectConstruction,implausible
12283,The herder sighted the watchmaker and the security compensated the residents because the chef cooked the dinner the family.,The 8 herder + sighted 4 the = watchmaker x8209 and 3 the + security 4 compensated = the x8210 residents 8 because + the 2 chef = cooked x8211 the 7 dinner + the 9 family.,Did the chef cook the family the dinner?,No,third,three,BenefactiveDoubleObjectConstruction,implausible
12284,The surgeon intrigued the flutist and the rustler mollified the homeless after the tailor cut the fabric the friend.,The 2 surgeon + intrigued 2 the = flutist x8213 and 1 the + rustler 1 mollified = the x8214 homeless 6 after + the 1 tailor = cut x8215 the 2 fabric + the 8 friend.,Did the tailor cut the friend the fabric?,No,third,three,BenefactiveDoubleObjectConstruction,implausible
12285,The intermediary judged the obstetrician but the candidate isolated the wizard and the designer designed the website the brother.,The 6 intermediary + judged 7 the = obstetrician x8217 but 5 the + candidate 1 isolated = the x8218 wizard 3 and + the 2 designer = designed x8219 the 9 website + the 4 brother.,Did the designer design the brother the website?,No,third,three,BenefactiveDoubleObjectConstruction,implausible
12286,The midwife avoided the jeweler but the stuntman asked the pastor when the engineers developed the software the company.,The 8 midwife + avoided 2 the = jeweler x8221 but 1 the + stuntman 2 asked = the x8222 pastor 2 when + the 9 engineers = developed x8223 the 6 software + the 5 company.,Did the engineers develop the company the software?,No,third,three,BenefactiveDoubleObjectConstruction,implausible
12287,The watchman peeved the character but the thug hounded the healer because the employee earned the bonus the colleague.,The 3 watchman + peeved 5 the = character x8225 but 8 the + thug 8 hounded = the x8226 healer 3 because + the 9 employee = earned x8227 the 9 bonus + the 4 colleague.,Did the employee earn the colleague the bonus?,No,third,three,BenefactiveDoubleObjectConstruction,implausible
12288,The veteran photographed the chairman but the screenwriter bullied the stableman after the owner got the toy the cat.,The 2 veteran + photographed 4 the = chairman x8229 but 1 the + screenwriter 4 bullied = the x8230 stableman 9 after + the 7 owner = got x8231 the 3 toy + the 7 cat.,Did the owner get the cat the toy?,No,third,three,BenefactiveDoubleObjectConstruction,implausible
12289,The shopper shamed the geologist when the bidder enraged the underwriter and the master grilled the vegetables the friends.,The 4 shopper + shamed 2 the = geologist x8233 when 6 the + bidder 9 enraged = the x8234 underwriter 4 and + the 3 master = grilled x8235 the 7 vegetables + the 8 friends.,Did the master grill the friends the vegetables?,No,third,three,BenefactiveDoubleObjectConstruction,implausible
12290,The signatory observed the bodyguard when the embezzler deceived the healer but the gardeners grew the garden the community.,The 1 signatory + observed 2 the = bodyguard x8237 when 8 the + embezzler 3 deceived = the x8238 healer 5 but + the 9 gardeners = grew x8239 the 5 garden + the 2 community.,Did the gardeners grow the community the garden?,No,third,three,BenefactiveDoubleObjectConstruction,implausible
12291,The yachtsman delighted the sharpshooter when the sherpa inspired the grandfather because the boy knitted the robe the patient.,The 3 yachtsman + delighted 4 the = sharpshooter x8241 when 9 the + sherpa 3 inspired = the x8242 grandfather 5 because + the 8 boy = knitted x8243 the 4 robe + the 4 patient.,Did the boy knit the patient the robe?,No,third,three,BenefactiveDoubleObjectConstruction,implausible
12292,The atheist harassed the custodian when the patron rushed the trickster after the owner kept the bone the dog.,The 1 atheist + harassed 7 the = custodian x8245 when 1 the + patron 1 rushed = the x8246 trickster 8 after + the 1 owner = kept x8247 the 4 bone + the 7 dog.,Did the owner keep the dog the bone?,No,third,three,BenefactiveDoubleObjectConstruction,implausible
12293,The percussionist wounded the shepherd because the runner raved the butler and the chef made the cake the children.,The 5 percussionist + wounded 2 the = shepherd x8249 because 3 the + runner 8 raved = the x8250 butler 8 and + the 1 chef = made x8251 the 9 cake + the 1 children.,Did the chef make the children the cake?,No,third,three,BenefactiveDoubleObjectConstruction,implausible
12294,The hoodlum fancied the trickster because the skater tested the electrician but the customer ordered the meal the waiter.,The 4 hoodlum + fancied 6 the = trickster x8253 because 2 the + skater 7 tested = the x8254 electrician 2 but + the 4 customer = ordered x8255 the 3 meal + the 8 waiter.,Did the customer order the waiter the meal?,No,third,three,BenefactiveDoubleObjectConstruction,implausible
12295,The hoodlum buged the gangster because the plaintiff distracted the saxophonist when the painter painted the portrait the niece.,The 9 hoodlum + buged 5 the = gangster x8257 because 5 the + plaintiff 5 distracted = the x8258 saxophonist 2 when + the 2 painter = painted x8259 the 2 portrait + the 6 niece.,Did the painter paint the niece the portrait?,No,third,three,BenefactiveDoubleObjectConstruction,implausible
12296,The brewer bullied the victim because the solicitor offended the violist after the florist picked the flowers the friend.,The 8 brewer + bullied 7 the = victim x8261 because 1 the + solicitor 1 offended = the x8262 violist 7 after + the 8 florist = picked x8263 the 8 flowers + the 6 friend.,Did the florist pick the friend the flowers?,No,third,three,BenefactiveDoubleObjectConstruction,implausible
12297,The dermatologist wounded the pole after the art acknowledged the murderer and the chef prepared the feast the guests.,The 7 dermatologist + wounded 7 the = pole x8265 after 8 the + art 1 acknowledged = the x8266 murderer 7 and + the 8 chef = prepared x8267 the 7 feast + the 4 guests.,Did the chef prepare the guests the feast?,No,third,three,BenefactiveDoubleObjectConstruction,implausible
12298,The electrician exasperated the sinner after the drummer raved the sergeant but the landlord rented the apartment the cousin.,The 8 electrician + exasperated 7 the = sinner x8269 after 5 the + drummer 7 raved = the x8270 sergeant 1 but + the 3 landlord = rented x8271 the 5 apartment + the 2 cousin.,Did the landlord rent the cousin the apartment?,No,third,three,BenefactiveDoubleObjectConstruction,implausible
12299,The tramp alerted the survivor after the mode choked the general because the theatergoer reserved the seats the parents.,The 5 tramp + alerted 9 the = survivor x8273 after 8 the + mode 3 choked = the x8274 general 2 because + the 1 theatergoer = reserved x8275 the 1 seats + the 4 parents.,Did the theatergoer reserve the parents the seats?,No,third,three,BenefactiveDoubleObjectConstruction,implausible
12300,The cheerleader quoted the homeless after the drummer confronted the stranger when the dad rolled the ball the children.,The 2 cheerleader + quoted 1 the = homeless x8277 after 8 the + drummer 4 confronted = the x8278 stranger 8 when + the 4 dad = rolled x8279 the 1 ball + the 3 children.,Did the dad roll the children the ball?,No,third,three,BenefactiveDoubleObjectConstruction,implausible
12301,The conservationist saved the nuts the squirrel and the know-it-all scared the veteran but the cheerleader paged the treasurer.,The 4 conservationist + saved 1 the = nuts x8281 the 3 squirrel + and 8 the = know-it-all x8282 scared 6 the + veteran 5 but = the x8283 cheerleader 3 paged + the 1 treasurer.,Did the conservationist save the squirrel the nuts?,No,first,three,BenefactiveDoubleObjectConstruction,implausible
12302,The owner secured the leash the dog and the parishioner ruined the american when the revolutionary derided the taxi-driver.,The 4 owner + secured 4 the = leash x8285 the 3 dog + and 3 the = parishioner x8286 ruined 6 the + american 5 when = the x8287 revolutionary 4 derided + the 3 taxi-driver.,Did the owner secure the dog the leash?,No,first,three,BenefactiveDoubleObjectConstruction,implausible
12303,The host set the table the guests and the steward insulted the fool because the storyteller rushed the reformer.,The 4 host + set 8 the = table x8289 the 2 guests + and 2 the = steward x8290 insulted 5 the + fool 7 because = the x8291 storyteller 1 rushed + the 5 reformer.,Did the host set the guests the table?,No,first,three,BenefactiveDoubleObjectConstruction,implausible
12304,The therapist shaped the session the patient and the character watched the instrumentalist after the caterer mocked the optician.,The 8 therapist + shaped 1 the = session x8293 the 3 patient + and 1 the = character x8294 watched 3 the + instrumentalist 9 after = the x8295 caterer 3 mocked + the 1 optician.,Did the therapist shape the patient the session?,No,first,three,BenefactiveDoubleObjectConstruction,implausible
12305,The illusionist stole the moment the thief but the butler appeased the idiot and the shrink compensated the songwriter.,The 7 illusionist + stole 1 the = moment x8297 the 9 thief + but 1 the = butler x8298 appeased 1 the + idiot 1 and = the x8299 shrink 6 compensated + the 4 songwriter.,Did the illusionist steal the thief the moment?,No,first,three,BenefactiveDoubleObjectConstruction,implausible
12306,The guest washed the dishes the host but the sportscaster startled the conman when the oncologist begrudged the venture.,The 9 guest + washed 5 the = dishes x8301 the 3 host + but 9 the = sportscaster x8302 startled 4 the + conman 8 when = the x8303 oncologist 2 begrudged + the 1 venture.,Did the guest wash the host the dishes?,No,first,three,BenefactiveDoubleObjectConstruction,implausible
12307,The author wrote the book the friend but the undergraduate challenged the feminist because the sorcerer photographed the programmer.,The 6 author + wrote 4 the = book x8305 the 6 friend + but 4 the = undergraduate x8306 challenged 2 the + feminist 1 because = the x8307 sorcerer 4 photographed + the 7 programmer.,Did the author write the friend the book?,No,first,three,BenefactiveDoubleObjectConstruction,implausible
12308,The chef boiled the pasta the guests but the mobster enticed the gymnast after the russian nudged the train.,The 1 chef + boiled 7 the = pasta x8309 the 2 guests + but 1 the = mobster x8310 enticed 6 the + gymnast 5 after = the x8311 russian 4 nudged + the 5 train.,Did the chef boil the guests the pasta?,No,first,three,BenefactiveDoubleObjectConstruction,implausible
12309,The architect built the house the couple when the programmer exhausted the hiker and the englishman troubled the equestrian.,The 4 architect + built 5 the = house x8313 the 2 couple + when 4 the = programmer x8314 exhausted 9 the + hiker 3 and = the x8315 englishman 9 troubled + the 5 equestrian.,Did the architect build the couple the house?,No,first,three,BenefactiveDoubleObjectConstruction,implausible
12310,The man cashed the check the friend when the optician forgived the soothsayer but the anesthesiologist isolated the hippie.,The 4 man + cashed 5 the = check x8317 the 7 friend + when 3 the = optician x8318 forgived 4 the + soothsayer 8 but = the x8319 anesthesiologist 6 isolated + the 3 hippie.,Did the man cash the friend the check?,No,first,three,BenefactiveDoubleObjectConstruction,implausible
12311,The agent chartered the yacht the tourists when the miser plagiarized the carrier because the bishop goaded the ceo.,The 6 agent + chartered 2 the = yacht x8321 the 8 tourists + when 5 the = miser x8322 plagiarized 8 the + carrier 9 because = the x8323 bishop 6 goaded + the 6 ceo.,Did the agent charter the tourists the yacht?,No,first,three,BenefactiveDoubleObjectConstruction,implausible
12312,The cleaner cleaned the house the parents when the emperor insulted the goalkeeper after the dane bullied the defender.,The 2 cleaner + cleaned 7 the = house x8325 the 8 parents + when 5 the = emperor x8326 insulted 4 the + goalkeeper 6 after = the x8327 dane 5 bullied + the 1 defender.,Did the cleaner clean the parents the house?,No,first,three,BenefactiveDoubleObjectConstruction,implausible
12313,The researcher compiled the report the team because the nominee inspired the fieldworker and the chaplain rated the provost.,The 1 researcher + compiled 4 the = report x8329 the 4 team + because 3 the = nominee x8330 inspired 9 the + fieldworker 9 and = the x8331 chaplain 3 rated + the 9 provost.,Did the researcher compile the team the report?,No,first,three,BenefactiveDoubleObjectConstruction,implausible
12314,The chef cooked the meal the family because the veteran exhausted the watchmaker but the australian suspected the gnome.,The 4 chef + cooked 5 the = meal x8333 the 4 family + because 8 the = veteran x8334 exhausted 8 the + watchmaker 1 but = the x8335 australian 3 suspected + the 3 gnome.,Did the chef cook the family the meal?,No,first,three,BenefactiveDoubleObjectConstruction,implausible
12315,The team cut the fruit the kids because the storyteller awaited the psychologist when the hairstylist respected the adulterer.,The 2 team + cut 6 the = fruit x8337 the 4 kids + because 4 the = storyteller x8338 awaited 3 the + psychologist 7 when = the x8339 hairstylist 5 respected + the 4 adulterer.,Did the team cut the kids the fruit?,No,first,three,BenefactiveDoubleObjectConstruction,implausible
12316,The mechanic fixed the car the neighbor because the immigrant asked the bishop after the stuntman watched the choreographer.,The 3 mechanic + fixed 2 the = car x8341 the 6 neighbor + because 5 the = immigrant x8342 asked 8 the + bishop 3 after = the x8343 stuntman 8 watched + the 8 choreographer.,Did the mechanic fix the neighbor the car?,No,first,three,BenefactiveDoubleObjectConstruction,implausible
12317,The man found the book the sister after the hiker awakened the monk and the dramatist betraied the wholesaler.,The 3 man + found 3 the = book x8345 the 3 sister + after 8 the = hiker x8346 awakened 8 the + monk 9 and = the x8347 dramatist 7 betraied + the 5 wholesaler.,Did the man find the sister the book?,No,first,three,BenefactiveDoubleObjectConstruction,implausible
12318,The girl got the toy the cat after the entertainer excused the toolmaker but the mailman pursued the percussionist.,The 8 girl + got 3 the = toy x8349 the 5 cat + after 3 the = entertainer x8350 excused 6 the + toolmaker 9 but = the x8351 mailman 6 pursued + the 5 percussionist.,Did the girl get the cat the toy?,No,first,three,BenefactiveDoubleObjectConstruction,implausible
12319,The collector kept the coin the nephew after the adulterer screamed the chief because the fugitive cursed the bidder.,The 9 collector + kept 6 the = coin x8353 the 7 nephew + after 3 the = adulterer x8354 screamed 9 the + chief 6 because = the x8355 fugitive 1 cursed + the 9 bidder.,Did the collector keep the nephew the coin?,No,first,three,BenefactiveDoubleObjectConstruction,implausible
12320,The decorator set the table the clients after the midwife watched the paymaster when the geneticist ignored the greek.,The 5 decorator + set 3 the = table x8357 the 8 clients + after 6 the = midwife x8358 watched 4 the + paymaster 1 when = the x8359 geneticist 8 ignored + the 9 greek.,Did the decorator set the clients the table?,No,first,three,BenefactiveDoubleObjectConstruction,implausible
12321,The storyteller fascinated the golfer and the chef baked the cookies for the child but the trespasser fighted the idiot.,The 4 storyteller + fascinated 7 the = golfer x8361 and 2 the + chef 4 baked = the x8362 cookies 4 for + the 9 child = but x8363 the 2 trespasser + fighted 4 the = idiot.,Did the chef bake the child for the cookies?,No,second,three,BenefactiveFor,plausible
12322,The anesthesiologist mortified the adjuster and the agent booked the flight for the traveler when the warrior stuned the reverent.,The 1 anesthesiologist + mortified 9 the = adjuster x8365 and 1 the + agent 4 booked = the x8366 flight 4 for + the 9 traveler = when x8367 the 4 warrior + stuned 5 the = reverent.,Did the agent book the traveler for the flight?,No,second,three,BenefactiveFor,plausible
12323,The embezzler relieved the flutist and the fisherman caught the fish for the kid because the golfer photographed the murderer.,The 7 embezzler + relieved 9 the = flutist x8369 and 3 the + fisherman 7 caught = the x8370 fish 3 for + the 6 kid = because x8371 the 1 golfer + photographed 5 the = murderer.,Did the fisherman catch the kid for the fish?,No,second,three,BenefactiveFor,plausible
12324,The chief startled the hypochondriac and the aunt bought the toy for the nephew after the meatpacker awed the porter.,The 2 chief + startled 6 the = hypochondriac x8373 and 1 the + aunt 7 bought = the x8374 toy 6 for + the 9 nephew = after x8375 the 9 meatpacker + awed 2 the = porter.,Did the aunt buy the nephew for the toy?,No,second,three,BenefactiveFor,plausible
12325,The programmer shoved the coward but the sculptor carved the sculpture for the student and the envoy awed the geographer.,The 1 programmer + shoved 1 the = coward x8377 but 2 the + sculptor 8 carved = the x8378 sculpture 7 for + the 8 student = and x8379 the 2 envoy + awed 4 the = geographer.,Did the sculptor carve the student for the sculpture?,No,second,three,BenefactiveFor,plausible
12326,The surgeon mocked the optician but the architect designed the kennel for the dog when the reformer healed the scavenger.,The 9 surgeon + mocked 4 the = optician x8381 but 4 the + architect 1 designed = the x8382 kennel 5 for + the 8 dog = when x8383 the 4 reformer + healed 6 the = scavenger.,Did the architect design the dog for the kennel?,No,second,three,BenefactiveFor,plausible
12327,The outsider noted the trickster but the technician fixed the computer for the friend because the archivist overcharged the sorcerer.,The 8 outsider + noted 3 the = trickster x8385 but 1 the + technician 4 fixed = the x8386 computer 7 for + the 7 friend = because x8387 the 9 archivist + overcharged 1 the = sorcerer.,Did the technician fix the friend for the computer?,No,second,three,BenefactiveFor,plausible
12328,The violist raved the performer but the girl found the toy for the cat after the runner awed the draftsman.,The 2 violist + raved 7 the = performer x8389 but 1 the + girl 8 found = the x8390 toy 7 for + the 2 cat = after x8391 the 9 runner + awed 6 the = draftsman.,Did the girl find the cat for the toy?,No,second,three,BenefactiveFor,plausible
12329,The american quized the soothsayer when the gardener grew the vegetables for the family and the admiral alienated the wrestler.,The 3 american + quized 1 the = soothsayer x8393 when 9 the + gardener 1 grew = the x8394 vegetables 8 for + the 8 family = and x8395 the 7 admiral + alienated 6 the = wrestler.,Did the gardener grow the family for the vegetables?,No,second,three,BenefactiveFor,plausible
